,Allocation,Year,Size,Distance_x,Demand (km),ID,Vehicle,Cost ($),Yearly range (km),Distance_y,Operating Year,Fuel,carbon_emissions,insurance_cost,maintenance_cost,fuel_costs
340,Diesel_S2_2031,2032,S2,D4,163126,Diesel_S2_2031,Diesel,131744,106000,D4,2032,B20,72337.65739696,7904.639999999999,3952.3199999999997,35007.32782608
341,Diesel_S2_2031,2032,S2,D4,163126,Diesel_S2_2031,Diesel,131744,106000,D4,2032,HVO,11570.494410688,7904.639999999999,3952.3199999999997,39050.869474
342,Diesel_S2_2032,2032,S2,D4,163126,Diesel_S2_2032,Diesel,135696,106000,D4,2032,B20,72337.65739696,6784.8,1356.96,35007.32782608
343,Diesel_S2_2032,2032,S2,D4,163126,Diesel_S2_2032,Diesel,135696,106000,D4,2032,HVO,11570.494410688,6784.8,1356.96,39050.869474
344,LNG_S2_2023,2032,S2,D4,163126,LNG_S2_2023,LNG,133000,106000,D4,2032,LNG,43546.448237460005,18620.0,25270.0,16808.625303768
345,LNG_S2_2023,2032,S2,D4,163126,LNG_S2_2023,LNG,133000,106000,D4,2032,BioLNG,6706.54836679,18620.0,25270.0,18287.6382234
346,LNG_S2_2024,2032,S2,D4,163126,LNG_S2_2024,LNG,136990,106000,D4,2032,LNG,43546.448237460005,17808.7,23288.300000000003,16808.625303768
347,LNG_S2_2024,2032,S2,D4,163126,LNG_S2_2024,LNG,136990,106000,D4,2032,BioLNG,6706.54836679,17808.7,23288.300000000003,18287.6382234
348,LNG_S2_2025,2032,S2,D4,163126,LNG_S2_2025,LNG,141099,106000,D4,2032,LNG,43546.448237460005,16931.88,21164.85,16808.625303768
349,LNG_S2_2025,2032,S2,D4,163126,LNG_S2_2025,LNG,141099,106000,D4,2032,BioLNG,6706.54836679,16931.88,21164.85,18287.6382234
350,LNG_S2_2026,2032,S2,D4,163126,LNG_S2_2026,LNG,145332,106000,D4,2032,LNG,43024.11960798001,15986.52,18893.16,16607.010095784
351,LNG_S2_2026,2032,S2,D4,163126,LNG_S2_2026,LNG,145332,106000,D4,2032,BioLNG,6604.577221362,15986.52,18893.16,18009.57992652
352,LNG_S2_2027,2032,S2,D4,163126,LNG_S2_2027,LNG,149692,106000,D4,2032,LNG,42814.87191282,14969.2,16466.12,16526.241944856
353,LNG_S2_2027,2032,S2,D4,163126,LNG_S2_2027,LNG,149692,106000,D4,2032,BioLNG,6465.299559314,14969.2,16466.12,17629.792984440002
354,LNG_S2_2028,2032,S2,D4,163126,LNG_S2_2028,LNG,154183,106000,D4,2032,LNG,41066.57316006,13876.47,13876.47,15851.410819847999
355,LNG_S2_2028,2032,S2,D4,163126,LNG_S2_2028,LNG,154183,106000,D4,2032,BioLNG,6352.818405978001,13876.47,13876.47,17323.075649880004
356,LNG_S2_2029,2032,S2,D4,163126,LNG_S2_2029,LNG,158808,106000,D4,2032,LNG,41050.23391938,12704.64,11116.560000000001,15845.103986904
357,LNG_S2_2029,2032,S2,D4,163126,LNG_S2_2029,LNG,158808,106000,D4,2032,BioLNG,6219.317236826,12704.64,11116.560000000001,16959.040239960003
358,LNG_S2_2030,2032,S2,D4,163126,LNG_S2_2030,LNG,163573,106000,D4,2032,LNG,41050.23391938,11450.11,8178.650000000001,15845.103986904
359,LNG_S2_2030,2032,S2,D4,163126,LNG_S2_2030,LNG,163573,106000,D4,2032,BioLNG,6219.317236826,11450.11,8178.650000000001,16959.040239960003
360,LNG_S2_2031,2032,S2,D4,163126,LNG_S2_2031,LNG,168480,106000,D4,2032,LNG,41050.23391938,10108.8,5054.4,15845.103986904
361,LNG_S2_2031,2032,S2,D4,163126,LNG_S2_2031,LNG,168480,106000,D4,2032,BioLNG,6219.317236826,10108.8,5054.4,16959.040239960003
362,LNG_S2_2032,2032,S2,D4,163126,LNG_S2_2032,LNG,173534,106000,D4,2032,LNG,41050.23391938,8676.7,1735.3400000000001,15845.103986904
363,LNG_S2_2032,2032,S2,D4,163126,LNG_S2_2032,LNG,173534,106000,D4,2032,BioLNG,6219.317236826,8676.7,1735.3400000000001,16959.040239960003
364,BEV_S4_2023,2032,S4,D1,19298,BEV_S4_2023,BEV,395636,118000,D1,2032,Electricity,0.0,55389.04000000001,75170.84,14111.427021856001
365,BEV_S4_2024,2032,S4,D1,19298,BEV_S4_2024,BEV,375854,118000,D1,2032,Electricity,0.0,48861.020000000004,63895.18000000001,14111.427021856001
366,BEV_S4_2025,2032,S4,D1,19298,BEV_S4_2025,BEV,357061,118000,D1,2032,Electricity,0.0,42847.32,53559.15,14111.427021856001
367,BEV_S4_2026,2032,S4,D1,19298,BEV_S4_2026,BEV,339208,118000,D2,2032,Electricity,0.0,37312.88,44097.04,14111.427021856001
368,BEV_S4_2027,2032,S4,D1,19298,BEV_S4_2027,BEV,322248,118000,D2,2032,Electricity,0.0,32224.800000000003,35447.28,13418.659400192
369,BEV_S4_2028,2032,S4,D1,19298,BEV_S4_2028,BEV,306135,118000,D2,2032,Electricity,0.0,27552.149999999998,27552.149999999998,13418.659400192
370,BEV_S4_2029,2032,S4,D1,19298,BEV_S4_2029,BEV,290829,118000,D3,2032,Electricity,0.0,23266.32,20358.030000000002,13418.659400192
371,BEV_S4_2030,2032,S4,D1,19298,BEV_S4_2030,BEV,276287,118000,D3,2032,Electricity,0.0,19340.09,13814.35,13418.659400192
372,BEV_S4_2031,2032,S4,D1,19298,BEV_S4_2031,BEV,276287,118000,D3,2032,Electricity,0.0,16577.22,8288.61,13418.659400192
373,BEV_S4_2032,2032,S4,D1,19298,BEV_S4_2032,BEV,276287,118000,D4,2032,Electricity,0.0,13814.35,2762.87,13418.659400192
374,Diesel_S4_2023,2032,S4,D1,19298,Diesel_S4_2023,Diesel,151272,118000,D4,2032,B20,79078.90308788,21178.08,28741.68,38269.70880924
375,Diesel_S4_2023,2032,S4,D1,19298,Diesel_S4_2023,Diesel,151272,118000,D4,2032,HVO,12648.764683664,21178.08,28741.68,42690.0736595
376,Diesel_S4_2024,2032,S4,D1,19298,Diesel_S4_2024,Diesel,155810,118000,D4,2032,B20,79078.90308788,20255.3,26487.7,38269.70880924
377,Diesel_S4_2024,2032,S4,D1,19298,Diesel_S4_2024,Diesel,155810,118000,D4,2032,HVO,12648.764683664,20255.3,26487.7,42690.0736595
378,Diesel_S4_2025,2032,S4,D1,19298,Diesel_S4_2025,Diesel,160485,118000,D4,2032,B20,79078.90308788,19258.2,24072.75,38269.70880924
379,Diesel_S4_2025,2032,S4,D1,19298,Diesel_S4_2025,Diesel,160485,118000,D4,2032,HVO,12648.764683664,19258.2,24072.75,42690.0736595
380,Diesel_S4_2026,2032,S4,D1,19298,Diesel_S4_2026,Diesel,165299,118000,D4,2032,B20,79078.90308788,18182.89,21488.87,38269.70880924
381,Diesel_S4_2026,2032,S4,D1,19298,Diesel_S4_2026,Diesel,165299,118000,D4,2032,HVO,12648.764683664,18182.89,21488.87,42690.0736595
382,Diesel_S4_2027,2032,S4,D1,19298,Diesel_S4_2027,Diesel,170258,118000,D4,2032,B20,79078.90308788,17025.8,18728.38,38269.70880924
383,Diesel_S4_2027,2032,S4,D1,19298,Diesel_S4_2027,Diesel,170258,118000,D4,2032,HVO,12648.764683664,17025.8,18728.38,42690.0736595
384,Diesel_S4_2028,2032,S4,D1,19298,Diesel_S4_2028,Diesel,175366,118000,D4,2032,B20,79078.90308788,15782.939999999999,15782.939999999999,38269.70880924
385,Diesel_S4_2028,2032,S4,D1,19298,Diesel_S4_2028,Diesel,175366,118000,D4,2032,HVO,12648.764683664,15782.939999999999,15782.939999999999,42690.0736595
386,Diesel_S4_2029,2032,S4,D1,19298,Diesel_S4_2029,Diesel,180627,118000,D4,2032,B20,79078.90308788,14450.16,12643.890000000001,38269.70880924
387,Diesel_S4_2029,2032,S4,D1,19298,Diesel_S4_2029,Diesel,180627,118000,D4,2032,HVO,12648.764683664,14450.16,12643.890000000001,42690.0736595
388,Diesel_S4_2030,2032,S4,D1,19298,Diesel_S4_2030,Diesel,186046,118000,D4,2032,B20,79078.90308788,13023.220000000001,9302.300000000001,38269.70880924
389,Diesel_S4_2030,2032,S4,D1,19298,Diesel_S4_2030,Diesel,186046,118000,D4,2032,HVO,12648.764683664,13023.220000000001,9302.300000000001,42690.0736595
390,Diesel_S4_2031,2032,S4,D1,19298,Diesel_S4_2031,Diesel,191627,118000,D4,2032,B20,79078.90308788,11497.619999999999,5748.8099999999995,38269.70880924
391,Diesel_S4_2031,2032,S4,D1,19298,Diesel_S4_2031,Diesel,191627,118000,D4,2032,HVO,12648.764683664,11497.619999999999,5748.8099999999995,42690.0736595
392,Diesel_S4_2032,2032,S4,D1,19298,Diesel_S4_2032,Diesel,197376,118000,D4,2032,B20,79078.90308788,9868.800000000001,1973.76,38269.70880924
393,Diesel_S4_2032,2032,S4,D1,19298,Diesel_S4_2032,Diesel,197376,118000,D4,2032,HVO,12648.764683664,9868.800000000001,1973.76,42690.0736595
394,LNG_S4_2023,2032,S4,D1,19298,LNG_S4_2023,LNG,193454,118000,D4,2032,LNG,49073.243635080005,27083.56,36756.26,18941.929780464
395,LNG_S4_2023,2032,S4,D1,19298,LNG_S4_2023,LNG,193454,118000,D4,2032,BioLNG,7416.792842576001,27083.56,36756.26,20224.356384960003
396,LNG_S4_2024,2032,S4,D1,19298,LNG_S4_2024,LNG,199258,118000,D4,2032,LNG,49073.243635080005,25903.54,33873.86,18941.929780464
397,LNG_S4_2024,2032,S4,D1,19298,LNG_S4_2024,LNG,199258,118000,D4,2032,BioLNG,7416.792842576001,25903.54,33873.86,20224.356384960003
398,LNG_S4_2025,2032,S4,D1,19298,LNG_S4_2025,LNG,205235,118000,D4,2032,LNG,49073.243635080005,24628.2,30785.25,18941.929780464
399,LNG_S4_2025,2032,S4,D1,19298,LNG_S4_2025,LNG,205235,118000,D4,2032,BioLNG,7416.792842576001,24628.2,30785.25,20224.356384960003
400,LNG_S4_2026,2032,S4,D1,19298,LNG_S4_2026,LNG,211393,118000,D4,2032,LNG,48263.247905460004,23253.23,27481.09,18629.277078167997
401,LNG_S4_2026,2032,S4,D1,19298,LNG_S4_2026,LNG,211393,118000,D4,2032,BioLNG,7330.428521508,23253.23,27481.09,19988.85529368
402,LNG_S4_2027,2032,S4,D1,19298,LNG_S4_2027,LNG,217734,118000,D4,2032,LNG,47650.39709808001,21773.4,23950.74,18392.720940864
403,LNG_S4_2027,2032,S4,D1,19298,LNG_S4_2027,LNG,217734,118000,D4,2032,BioLNG,7154.886563846001,21773.4,23950.74,19510.181669160003
404,LNG_S4_2028,2032,S4,D1,19298,LNG_S4_2028,LNG,224266,118000,D4,2032,LNG,46284.75779298,20183.94,20183.94,17865.593693783998
405,LNG_S4_2028,2032,S4,D1,19298,LNG_S4_2028,LNG,224266,118000,D4,2032,BioLNG,6965.3226843560005,20183.94,20183.94,18993.272603760004
406,LNG_S4_2029,2032,S4,D1,19298,LNG_S4_2029,LNG,230994,118000,D4,2032,LNG,45260.60165676001,18479.52,16169.580000000002,17470.276568208
407,LNG_S4_2029,2032,S4,D1,19298,LNG_S4_2029,LNG,230994,118000,D4,2032,BioLNG,6902.358003536001,18479.52,16169.580000000002,18821.57842656
408,LNG_S4_2030,2032,S4,D1,19298,LNG_S4_2030,LNG,237924,118000,D4,2032,LNG,45260.60165676001,16654.68,11896.2,17470.276568208
409,LNG_S4_2030,2032,S4,D1,19298,LNG_S4_2030,LNG,237924,118000,D4,2032,BioLNG,6902.358003536001,16654.68,11896.2,18821.57842656
410,LNG_S4_2031,2032,S4,D1,19298,LNG_S4_2031,LNG,245062,118000,D4,2032,LNG,45260.60165676001,14703.72,7351.86,17470.276568208
411,LNG_S4_2031,2032,S4,D1,19298,LNG_S4_2031,LNG,245062,118000,D4,2032,BioLNG,6902.358003536001,14703.72,7351.86,18821.57842656
412,LNG_S4_2032,2032,S4,D1,19298,LNG_S4_2032,LNG,252414,118000,D4,2032,LNG,45260.60165676001,12620.7,2524.14,17470.276568208
413,LNG_S4_2032,2032,S4,D1,19298,LNG_S4_2032,LNG,252414,118000,D4,2032,BioLNG,6902.358003536001,12620.7,2524.14,18821.57842656
414,BEV_S4_2026,2032,S4,D2,967461,BEV_S4_2026,BEV,339208,118000,D2,2032,Electricity,0.0,37312.88,44097.04,14111.427021856001
415,BEV_S4_2027,2032,S4,D2,967461,BEV_S4_2027,BEV,322248,118000,D2,2032,Electricity,0.0,32224.800000000003,35447.28,13418.659400192
416,BEV_S4_2028,2032,S4,D2,967461,BEV_S4_2028,BEV,306135,118000,D2,2032,Electricity,0.0,27552.149999999998,27552.149999999998,13418.659400192
417,BEV_S4_2029,2032,S4,D2,967461,BEV_S4_2029,BEV,290829,118000,D3,2032,Electricity,0.0,23266.32,20358.030000000002,13418.659400192
418,BEV_S4_2030,2032,S4,D2,967461,BEV_S4_2030,BEV,276287,118000,D3,2032,Electricity,0.0,19340.09,13814.35,13418.659400192
419,BEV_S4_2031,2032,S4,D2,967461,BEV_S4_2031,BEV,276287,118000,D3,2032,Electricity,0.0,16577.22,8288.61,13418.659400192
420,BEV_S4_2032,2032,S4,D2,967461,BEV_S4_2032,BEV,276287,118000,D4,2032,Electricity,0.0,13814.35,2762.87,13418.659400192
421,Diesel_S4_2023,2032,S4,D2,967461,Diesel_S4_2023,Diesel,151272,118000,D4,2032,B20,79078.90308788,21178.08,28741.68,38269.70880924
422,Diesel_S4_2023,2032,S4,D2,967461,Diesel_S4_2023,Diesel,151272,118000,D4,2032,HVO,12648.764683664,21178.08,28741.68,42690.0736595
423,Diesel_S4_2024,2032,S4,D2,967461,Diesel_S4_2024,Diesel,155810,118000,D4,2032,B20,79078.90308788,20255.3,26487.7,38269.70880924
424,Diesel_S4_2024,2032,S4,D2,967461,Diesel_S4_2024,Diesel,155810,118000,D4,2032,HVO,12648.764683664,20255.3,26487.7,42690.0736595
425,Diesel_S4_2025,2032,S4,D2,967461,Diesel_S4_2025,Diesel,160485,118000,D4,2032,B20,79078.90308788,19258.2,24072.75,38269.70880924
426,Diesel_S4_2025,2032,S4,D2,967461,Diesel_S4_2025,Diesel,160485,118000,D4,2032,HVO,12648.764683664,19258.2,24072.75,42690.0736595
427,Diesel_S4_2026,2032,S4,D2,967461,Diesel_S4_2026,Diesel,165299,118000,D4,2032,B20,79078.90308788,18182.89,21488.87,38269.70880924
428,Diesel_S4_2026,2032,S4,D2,967461,Diesel_S4_2026,Diesel,165299,118000,D4,2032,HVO,12648.764683664,18182.89,21488.87,42690.0736595
429,Diesel_S4_2027,2032,S4,D2,967461,Diesel_S4_2027,Diesel,170258,118000,D4,2032,B20,79078.90308788,17025.8,18728.38,38269.70880924
430,Diesel_S4_2027,2032,S4,D2,967461,Diesel_S4_2027,Diesel,170258,118000,D4,2032,HVO,12648.764683664,17025.8,18728.38,42690.0736595
431,Diesel_S4_2028,2032,S4,D2,967461,Diesel_S4_2028,Diesel,175366,118000,D4,2032,B20,79078.90308788,15782.939999999999,15782.939999999999,38269.70880924
432,Diesel_S4_2028,2032,S4,D2,967461,Diesel_S4_2028,Diesel,175366,118000,D4,2032,HVO,12648.764683664,15782.939999999999,15782.939999999999,42690.0736595
433,Diesel_S4_2029,2032,S4,D2,967461,Diesel_S4_2029,Diesel,180627,118000,D4,2032,B20,79078.90308788,14450.16,12643.890000000001,38269.70880924
434,Diesel_S4_2029,2032,S4,D2,967461,Diesel_S4_2029,Diesel,180627,118000,D4,2032,HVO,12648.764683664,14450.16,12643.890000000001,42690.0736595
435,Diesel_S4_2030,2032,S4,D2,967461,Diesel_S4_2030,Diesel,186046,118000,D4,2032,B20,79078.90308788,13023.220000000001,9302.300000000001,38269.70880924
436,Diesel_S4_2030,2032,S4,D2,967461,Diesel_S4_2030,Diesel,186046,118000,D4,2032,HVO,12648.764683664,13023.220000000001,9302.300000000001,42690.0736595
437,Diesel_S4_2031,2032,S4,D2,967461,Diesel_S4_2031,Diesel,191627,118000,D4,2032,B20,79078.90308788,11497.619999999999,5748.8099999999995,38269.70880924
438,Diesel_S4_2031,2032,S4,D2,967461,Diesel_S4_2031,Diesel,191627,118000,D4,2032,HVO,12648.764683664,11497.619999999999,5748.8099999999995,42690.0736595
439,Diesel_S4_2032,2032,S4,D2,967461,Diesel_S4_2032,Diesel,197376,118000,D4,2032,B20,79078.90308788,9868.800000000001,1973.76,38269.70880924
440,Diesel_S4_2032,2032,S4,D2,967461,Diesel_S4_2032,Diesel,197376,118000,D4,2032,HVO,12648.764683664,9868.800000000001,1973.76,42690.0736595
441,LNG_S4_2023,2032,S4,D2,967461,LNG_S4_2023,LNG,193454,118000,D4,2032,LNG,49073.243635080005,27083.56,36756.26,18941.929780464
442,LNG_S4_2023,2032,S4,D2,967461,LNG_S4_2023,LNG,193454,118000,D4,2032,BioLNG,7416.792842576001,27083.56,36756.26,20224.356384960003
443,LNG_S4_2024,2032,S4,D2,967461,LNG_S4_2024,LNG,199258,118000,D4,2032,LNG,49073.243635080005,25903.54,33873.86,18941.929780464
444,LNG_S4_2024,2032,S4,D2,967461,LNG_S4_2024,LNG,199258,118000,D4,2032,BioLNG,7416.792842576001,25903.54,33873.86,20224.356384960003
445,LNG_S4_2025,2032,S4,D2,967461,LNG_S4_2025,LNG,205235,118000,D4,2032,LNG,49073.243635080005,24628.2,30785.25,18941.929780464
446,LNG_S4_2025,2032,S4,D2,967461,LNG_S4_2025,LNG,205235,118000,D4,2032,BioLNG,7416.792842576001,24628.2,30785.25,20224.356384960003
447,LNG_S4_2026,2032,S4,D2,967461,LNG_S4_2026,LNG,211393,118000,D4,2032,LNG,48263.247905460004,23253.23,27481.09,18629.277078167997
448,LNG_S4_2026,2032,S4,D2,967461,LNG_S4_2026,LNG,211393,118000,D4,2032,BioLNG,7330.428521508,23253.23,27481.09,19988.85529368
449,LNG_S4_2027,2032,S4,D2,967461,LNG_S4_2027,LNG,217734,118000,D4,2032,LNG,47650.39709808001,21773.4,23950.74,18392.720940864
450,LNG_S4_2027,2032,S4,D2,967461,LNG_S4_2027,LNG,217734,118000,D4,2032,BioLNG,7154.886563846001,21773.4,23950.74,19510.181669160003
451,LNG_S4_2028,2032,S4,D2,967461,LNG_S4_2028,LNG,224266,118000,D4,2032,LNG,46284.75779298,20183.94,20183.94,17865.593693783998
452,LNG_S4_2028,2032,S4,D2,967461,LNG_S4_2028,LNG,224266,118000,D4,2032,BioLNG,6965.3226843560005,20183.94,20183.94,18993.272603760004
453,LNG_S4_2029,2032,S4,D2,967461,LNG_S4_2029,LNG,230994,118000,D4,2032,LNG,45260.60165676001,18479.52,16169.580000000002,17470.276568208
454,LNG_S4_2029,2032,S4,D2,967461,LNG_S4_2029,LNG,230994,118000,D4,2032,BioLNG,6902.358003536001,18479.52,16169.580000000002,18821.57842656
455,LNG_S4_2030,2032,S4,D2,967461,LNG_S4_2030,LNG,237924,118000,D4,2032,LNG,45260.60165676001,16654.68,11896.2,17470.276568208
456,LNG_S4_2030,2032,S4,D2,967461,LNG_S4_2030,LNG,237924,118000,D4,2032,BioLNG,6902.358003536001,16654.68,11896.2,18821.57842656
457,LNG_S4_2031,2032,S4,D2,967461,LNG_S4_2031,LNG,245062,118000,D4,2032,LNG,45260.60165676001,14703.72,7351.86,17470.276568208
458,LNG_S4_2031,2032,S4,D2,967461,LNG_S4_2031,LNG,245062,118000,D4,2032,BioLNG,6902.358003536001,14703.72,7351.86,18821.57842656
459,LNG_S4_2032,2032,S4,D2,967461,LNG_S4_2032,LNG,252414,118000,D4,2032,LNG,45260.60165676001,12620.7,2524.14,17470.276568208
460,LNG_S4_2032,2032,S4,D2,967461,LNG_S4_2032,LNG,252414,118000,D4,2032,BioLNG,6902.358003536001,12620.7,2524.14,18821.57842656
461,BEV_S4_2029,2032,S4,D3,141391,BEV_S4_2029,BEV,290829,118000,D3,2032,Electricity,0.0,23266.32,20358.030000000002,13418.659400192
462,BEV_S4_2030,2032,S4,D3,141391,BEV_S4_2030,BEV,276287,118000,D3,2032,Electricity,0.0,19340.09,13814.35,13418.659400192
463,BEV_S4_2031,2032,S4,D3,141391,BEV_S4_2031,BEV,276287,118000,D3,2032,Electricity,0.0,16577.22,8288.61,13418.659400192
464,BEV_S4_2032,2032,S4,D3,141391,BEV_S4_2032,BEV,276287,118000,D4,2032,Electricity,0.0,13814.35,2762.87,13418.659400192
465,Diesel_S4_2023,2032,S4,D3,141391,Diesel_S4_2023,Diesel,151272,118000,D4,2032,B20,79078.90308788,21178.08,28741.68,38269.70880924
466,Diesel_S4_2023,2032,S4,D3,141391,Diesel_S4_2023,Diesel,151272,118000,D4,2032,HVO,12648.764683664,21178.08,28741.68,42690.0736595
467,Diesel_S4_2024,2032,S4,D3,141391,Diesel_S4_2024,Diesel,155810,118000,D4,2032,B20,79078.90308788,20255.3,26487.7,38269.70880924
468,Diesel_S4_2024,2032,S4,D3,141391,Diesel_S4_2024,Diesel,155810,118000,D4,2032,HVO,12648.764683664,20255.3,26487.7,42690.0736595
469,Diesel_S4_2025,2032,S4,D3,141391,Diesel_S4_2025,Diesel,160485,118000,D4,2032,B20,79078.90308788,19258.2,24072.75,38269.70880924
470,Diesel_S4_2025,2032,S4,D3,141391,Diesel_S4_2025,Diesel,160485,118000,D4,2032,HVO,12648.764683664,19258.2,24072.75,42690.0736595
471,Diesel_S4_2026,2032,S4,D3,141391,Diesel_S4_2026,Diesel,165299,118000,D4,2032,B20,79078.90308788,18182.89,21488.87,38269.70880924
472,Diesel_S4_2026,2032,S4,D3,141391,Diesel_S4_2026,Diesel,165299,118000,D4,2032,HVO,12648.764683664,18182.89,21488.87,42690.0736595
473,Diesel_S4_2027,2032,S4,D3,141391,Diesel_S4_2027,Diesel,170258,118000,D4,2032,B20,79078.90308788,17025.8,18728.38,38269.70880924
474,Diesel_S4_2027,2032,S4,D3,141391,Diesel_S4_2027,Diesel,170258,118000,D4,2032,HVO,12648.764683664,17025.8,18728.38,42690.0736595
475,Diesel_S4_2028,2032,S4,D3,141391,Diesel_S4_2028,Diesel,175366,118000,D4,2032,B20,79078.90308788,15782.939999999999,15782.939999999999,38269.70880924
476,Diesel_S4_2028,2032,S4,D3,141391,Diesel_S4_2028,Diesel,175366,118000,D4,2032,HVO,12648.764683664,15782.939999999999,15782.939999999999,42690.0736595
477,Diesel_S4_2029,2032,S4,D3,141391,Diesel_S4_2029,Diesel,180627,118000,D4,2032,B20,79078.90308788,14450.16,12643.890000000001,38269.70880924
478,Diesel_S4_2029,2032,S4,D3,141391,Diesel_S4_2029,Diesel,180627,118000,D4,2032,HVO,12648.764683664,14450.16,12643.890000000001,42690.0736595
479,Diesel_S4_2030,2032,S4,D3,141391,Diesel_S4_2030,Diesel,186046,118000,D4,2032,B20,79078.90308788,13023.220000000001,9302.300000000001,38269.70880924
480,Diesel_S4_2030,2032,S4,D3,141391,Diesel_S4_2030,Diesel,186046,118000,D4,2032,HVO,12648.764683664,13023.220000000001,9302.300000000001,42690.0736595
481,Diesel_S4_2031,2032,S4,D3,141391,Diesel_S4_2031,Diesel,191627,118000,D4,2032,B20,79078.90308788,11497.619999999999,5748.8099999999995,38269.70880924
482,Diesel_S4_2031,2032,S4,D3,141391,Diesel_S4_2031,Diesel,191627,118000,D4,2032,HVO,12648.764683664,11497.619999999999,5748.8099999999995,42690.0736595
483,Diesel_S4_2032,2032,S4,D3,141391,Diesel_S4_2032,Diesel,197376,118000,D4,2032,B20,79078.90308788,9868.800000000001,1973.76,38269.70880924
484,Diesel_S4_2032,2032,S4,D3,141391,Diesel_S4_2032,Diesel,197376,118000,D4,2032,HVO,12648.764683664,9868.800000000001,1973.76,42690.0736595
485,LNG_S4_2023,2032,S4,D3,141391,LNG_S4_2023,LNG,193454,118000,D4,2032,LNG,49073.243635080005,27083.56,36756.26,18941.929780464
486,LNG_S4_2023,2032,S4,D3,141391,LNG_S4_2023,LNG,193454,118000,D4,2032,BioLNG,7416.792842576001,27083.56,36756.26,20224.356384960003
487,LNG_S4_2024,2032,S4,D3,141391,LNG_S4_2024,LNG,199258,118000,D4,2032,LNG,49073.243635080005,25903.54,33873.86,18941.929780464
488,LNG_S4_2024,2032,S4,D3,141391,LNG_S4_2024,LNG,199258,118000,D4,2032,BioLNG,7416.792842576001,25903.54,33873.86,20224.356384960003
489,LNG_S4_2025,2032,S4,D3,141391,LNG_S4_2025,LNG,205235,118000,D4,2032,LNG,49073.243635080005,24628.2,30785.25,18941.929780464
490,LNG_S4_2025,2032,S4,D3,141391,LNG_S4_2025,LNG,205235,118000,D4,2032,BioLNG,7416.792842576001,24628.2,30785.25,20224.356384960003
491,LNG_S4_2026,2032,S4,D3,141391,LNG_S4_2026,LNG,211393,118000,D4,2032,LNG,48263.247905460004,23253.23,27481.09,18629.277078167997
492,LNG_S4_2026,2032,S4,D3,141391,LNG_S4_2026,LNG,211393,118000,D4,2032,BioLNG,7330.428521508,23253.23,27481.09,19988.85529368
493,LNG_S4_2027,2032,S4,D3,141391,LNG_S4_2027,LNG,217734,118000,D4,2032,LNG,47650.39709808001,21773.4,23950.74,18392.720940864
494,LNG_S4_2027,2032,S4,D3,141391,LNG_S4_2027,LNG,217734,118000,D4,2032,BioLNG,7154.886563846001,21773.4,23950.74,19510.181669160003
495,LNG_S4_2028,2032,S4,D3,141391,LNG_S4_2028,LNG,224266,118000,D4,2032,LNG,46284.75779298,20183.94,20183.94,17865.593693783998
496,LNG_S4_2028,2032,S4,D3,141391,LNG_S4_2028,LNG,224266,118000,D4,2032,BioLNG,6965.3226843560005,20183.94,20183.94,18993.272603760004
497,LNG_S4_2029,2032,S4,D3,141391,LNG_S4_2029,LNG,230994,118000,D4,2032,LNG,45260.60165676001,18479.52,16169.580000000002,17470.276568208
498,LNG_S4_2029,2032,S4,D3,141391,LNG_S4_2029,LNG,230994,118000,D4,2032,BioLNG,6902.358003536001,18479.52,16169.580000000002,18821.57842656
499,LNG_S4_2030,2032,S4,D3,141391,LNG_S4_2030,LNG,237924,118000,D4,2032,LNG,45260.60165676001,16654.68,11896.2,17470.276568208
500,LNG_S4_2030,2032,S4,D3,141391,LNG_S4_2030,LNG,237924,118000,D4,2032,BioLNG,6902.358003536001,16654.68,11896.2,18821.57842656
501,LNG_S4_2031,2032,S4,D3,141391,LNG_S4_2031,LNG,245062,118000,D4,2032,LNG,45260.60165676001,14703.72,7351.86,17470.276568208
502,LNG_S4_2031,2032,S4,D3,141391,LNG_S4_2031,LNG,245062,118000,D4,2032,BioLNG,6902.358003536001,14703.72,7351.86,18821.57842656
503,LNG_S4_2032,2032,S4,D3,141391,LNG_S4_2032,LNG,252414,118000,D4,2032,LNG,45260.60165676001,12620.7,2524.14,17470.276568208
504,LNG_S4_2032,2032,S4,D3,141391,LNG_S4_2032,LNG,252414,118000,D4,2032,BioLNG,6902.358003536001,12620.7,2524.14,18821.57842656
505,BEV_S4_2032,2032,S4,D4,2230,BEV_S4_2032,BEV,276287,118000,D4,2032,Electricity,0.0,13814.35,2762.87,13418.659400192
506,Diesel_S4_2023,2032,S4,D4,2230,Diesel_S4_2023,Diesel,151272,118000,D4,2032,B20,79078.90308788,21178.08,28741.68,38269.70880924
507,Diesel_S4_2023,2032,S4,D4,2230,Diesel_S4_2023,Diesel,151272,118000,D4,2032,HVO,12648.764683664,21178.08,28741.68,42690.0736595
508,Diesel_S4_2024,2032,S4,D4,2230,Diesel_S4_2024,Diesel,155810,118000,D4,2032,B20,79078.90308788,20255.3,26487.7,38269.70880924
509,Diesel_S4_2024,2032,S4,D4,2230,Diesel_S4_2024,Diesel,155810,118000,D4,2032,HVO,12648.764683664,20255.3,26487.7,42690.0736595
510,Diesel_S4_2025,2032,S4,D4,2230,Diesel_S4_2025,Diesel,160485,118000,D4,2032,B20,79078.90308788,19258.2,24072.75,38269.70880924
