,Allocation,Year,Size,Distance_x,Demand (km),ID,Vehicle,Cost ($),Yearly range (km),Distance_y,Operating Year,Fuel,carbon_emissions,insurance_cost,maintenance_cost,fuel_costs
344,LNG_S2_2023,2035,S2,D2,1934621,LNG_S2_2023,LNG,133000,106000,D4,2035,BioLNG,6706.54836679,,,17968.8264595
345,LNG_S2_2024,2035,S2,D2,1934621,LNG_S2_2024,LNG,136990,106000,D4,2035,LNG,43546.448237460005,,,16515.73388862
346,LNG_S2_2024,2035,S2,D2,1934621,LNG_S2_2024,LNG,136990,106000,D4,2035,BioLNG,6706.54836679,,,17968.8264595
347,LNG_S2_2025,2035,S2,D2,1934621,LNG_S2_2025,LNG,141099,106000,D4,2035,LNG,43546.448237460005,,,16515.73388862
348,LNG_S2_2025,2035,S2,D2,1934621,LNG_S2_2025,LNG,141099,106000,D4,2035,BioLNG,6706.54836679,,,17968.8264595
349,LNG_S2_2026,2035,S2,D2,1934621,LNG_S2_2026,LNG,145332,106000,D4,2035,LNG,43024.11960798001,20346.480000000003,27613.08,16317.631839060003
350,LNG_S2_2026,2035,S2,D2,1934621,LNG_S2_2026,LNG,145332,106000,D4,2035,BioLNG,6604.577221362,20346.480000000003,27613.08,17695.6156041
351,LNG_S2_2027,2035,S2,D2,1934621,LNG_S2_2027,LNG,149692,106000,D4,2035,LNG,42814.87191282,19459.96,25447.640000000003,16238.271078540001
352,LNG_S2_2027,2035,S2,D2,1934621,LNG_S2_2027,LNG,149692,106000,D4,2035,BioLNG,6465.299559314,19459.96,25447.640000000003,17322.449557699998
353,LNG_S2_2028,2035,S2,D2,1934621,LNG_S2_2028,LNG,154183,106000,D4,2035,LNG,41066.57316006,18501.96,23127.45,15575.19893082
354,LNG_S2_2028,2035,S2,D2,1934621,LNG_S2_2028,LNG,154183,106000,D4,2035,BioLNG,6352.818405978001,18501.96,23127.45,17021.079282900002
355,LNG_S2_2029,2035,S2,D2,1934621,LNG_S2_2029,LNG,158808,106000,D4,2035,LNG,41050.23391938,17468.88,20645.04,15569.00199486
356,LNG_S2_2029,2035,S2,D2,1934621,LNG_S2_2029,LNG,158808,106000,D4,2035,BioLNG,6219.317236826,17468.88,20645.04,16663.3901693
357,LNG_S2_2030,2035,S2,D2,1934621,LNG_S2_2030,LNG,163573,106000,D4,2035,LNG,41050.23391938,16357.300000000001,17993.03,15569.00199486
358,LNG_S2_2030,2035,S2,D2,1934621,LNG_S2_2030,LNG,163573,106000,D4,2035,BioLNG,6219.317236826,16357.300000000001,17993.03,16663.3901693
359,LNG_S2_2031,2035,S2,D2,1934621,LNG_S2_2031,LNG,168480,106000,D4,2035,LNG,41050.23391938,15163.199999999999,15163.199999999999,15569.00199486
360,LNG_S2_2031,2035,S2,D2,1934621,LNG_S2_2031,LNG,168480,106000,D4,2035,BioLNG,6219.317236826,15163.199999999999,15163.199999999999,16663.3901693
361,LNG_S2_2032,2035,S2,D2,1934621,LNG_S2_2032,LNG,173534,106000,D4,2035,LNG,41050.23391938,13882.720000000001,12147.380000000001,15569.00199486
362,LNG_S2_2032,2035,S2,D2,1934621,LNG_S2_2032,LNG,173534,106000,D4,2035,BioLNG,6219.317236826,13882.720000000001,12147.380000000001,16663.3901693
363,LNG_S2_2033,2035,S2,D2,1934621,LNG_S2_2033,LNG,178740,106000,D4,2035,LNG,41050.23391938,12511.800000000001,8937.0,15569.00199486
364,LNG_S2_2033,2035,S2,D2,1934621,LNG_S2_2033,LNG,178740,106000,D4,2035,BioLNG,6219.317236826,12511.800000000001,8937.0,16663.3901693
365,LNG_S2_2034,2035,S2,D2,1934621,LNG_S2_2034,LNG,184103,106000,D4,2035,LNG,41050.23391938,11046.18,5523.09,15569.00199486
366,LNG_S2_2034,2035,S2,D2,1934621,LNG_S2_2034,LNG,184103,106000,D4,2035,BioLNG,6219.317236826,11046.18,5523.09,16663.3901693
367,LNG_S2_2035,2035,S2,D2,1934621,LNG_S2_2035,LNG,189626,106000,D4,2035,LNG,41050.23391938,9481.300000000001,1896.26,15569.00199486
368,LNG_S2_2035,2035,S2,D2,1934621,LNG_S2_2035,LNG,189626,106000,D4,2035,BioLNG,6219.317236826,9481.300000000001,1896.26,16663.3901693
369,BEV_S2_2029,2035,S2,D3,1053870,BEV_S2_2029,BEV,199944,106000,D3,2035,Electricity,0.0,21993.84,25992.72,10640.294988399999
370,BEV_S2_2030,2035,S2,D3,1053870,BEV_S2_2030,BEV,189947,106000,D3,2035,Electricity,0.0,18994.7,20894.170000000002,10640.294988399999
371,BEV_S2_2031,2035,S2,D3,1053870,BEV_S2_2031,BEV,189947,106000,D3,2035,Electricity,0.0,17095.23,17095.23,10640.294988399999
372,BEV_S2_2032,2035,S2,D3,1053870,BEV_S2_2032,BEV,189947,106000,D4,2035,Electricity,0.0,15195.76,13296.29,10640.294988399999
373,BEV_S2_2033,2035,S2,D3,1053870,BEV_S2_2033,BEV,189947,106000,D4,2035,Electricity,0.0,13296.29,9497.35,10640.294988399999
374,BEV_S2_2034,2035,S2,D3,1053870,BEV_S2_2034,BEV,189947,106000,D4,2035,Electricity,0.0,11396.82,5698.41,10640.294988399999
375,BEV_S2_2035,2035,S2,D3,1053870,BEV_S2_2035,BEV,189947,106000,D4,2035,Electricity,0.0,9497.35,1899.47,10640.294988399999
376,Diesel_S2_2023,2035,S2,D3,1053870,Diesel_S2_2023,Diesel,104000,106000,D4,2035,B20,72337.65739696,,,37288.09317552
377,Diesel_S2_2023,2035,S2,D3,1053870,Diesel_S2_2023,Diesel,104000,106000,D4,2035,HVO,11570.494410688,,,37802.048413439996
378,Diesel_S2_2024,2035,S2,D3,1053870,Diesel_S2_2024,Diesel,107120,106000,D4,2035,B20,72337.65739696,,,37288.09317552
379,Diesel_S2_2024,2035,S2,D3,1053870,Diesel_S2_2024,Diesel,107120,106000,D4,2035,HVO,11570.494410688,,,37802.048413439996
380,Diesel_S2_2025,2035,S2,D3,1053870,Diesel_S2_2025,Diesel,110333,106000,D4,2035,B20,72337.65739696,,,37288.09317552
381,Diesel_S2_2025,2035,S2,D3,1053870,Diesel_S2_2025,Diesel,110333,106000,D4,2035,HVO,11570.494410688,,,37802.048413439996
382,Diesel_S2_2026,2035,S2,D3,1053870,Diesel_S2_2026,Diesel,113643,106000,D4,2035,B20,72337.65739696,15910.020000000002,21592.170000000002,37288.09317552
383,Diesel_S2_2026,2035,S2,D3,1053870,Diesel_S2_2026,Diesel,113643,106000,D4,2035,HVO,11570.494410688,15910.020000000002,21592.170000000002,37802.048413439996
384,Diesel_S2_2027,2035,S2,D3,1053870,Diesel_S2_2027,Diesel,117052,106000,D4,2035,B20,72337.65739696,15216.76,19898.84,37288.09317552
385,Diesel_S2_2027,2035,S2,D3,1053870,Diesel_S2_2027,Diesel,117052,106000,D4,2035,HVO,11570.494410688,15216.76,19898.84,37802.048413439996
386,Diesel_S2_2028,2035,S2,D3,1053870,Diesel_S2_2028,Diesel,120564,106000,D4,2035,B20,72337.65739696,14467.68,18084.6,37288.09317552
387,Diesel_S2_2028,2035,S2,D3,1053870,Diesel_S2_2028,Diesel,120564,106000,D4,2035,HVO,11570.494410688,14467.68,18084.6,37802.048413439996
388,Diesel_S2_2029,2035,S2,D3,1053870,Diesel_S2_2029,Diesel,124181,106000,D4,2035,B20,72337.65739696,13659.91,16143.53,37288.09317552
389,Diesel_S2_2029,2035,S2,D3,1053870,Diesel_S2_2029,Diesel,124181,106000,D4,2035,HVO,11570.494410688,13659.91,16143.53,37802.048413439996
390,Diesel_S2_2030,2035,S2,D3,1053870,Diesel_S2_2030,Diesel,127906,106000,D4,2035,B20,72337.65739696,12790.6,14069.66,37288.09317552
391,Diesel_S2_2030,2035,S2,D3,1053870,Diesel_S2_2030,Diesel,127906,106000,D4,2035,HVO,11570.494410688,12790.6,14069.66,37802.048413439996
392,Diesel_S2_2031,2035,S2,D3,1053870,Diesel_S2_2031,Diesel,131744,106000,D4,2035,B20,72337.65739696,11856.96,11856.96,37288.09317552
393,Diesel_S2_2031,2035,S2,D3,1053870,Diesel_S2_2031,Diesel,131744,106000,D4,2035,HVO,11570.494410688,11856.96,11856.96,37802.048413439996
394,Diesel_S2_2032,2035,S2,D3,1053870,Diesel_S2_2032,Diesel,135696,106000,D4,2035,B20,72337.65739696,10855.68,9498.720000000001,37288.09317552
395,Diesel_S2_2032,2035,S2,D3,1053870,Diesel_S2_2032,Diesel,135696,106000,D4,2035,HVO,11570.494410688,10855.68,9498.720000000001,37802.048413439996
396,Diesel_S2_2033,2035,S2,D3,1053870,Diesel_S2_2033,Diesel,139767,106000,D4,2035,B20,72337.65739696,9783.69,6988.35,37288.09317552
397,Diesel_S2_2033,2035,S2,D3,1053870,Diesel_S2_2033,Diesel,139767,106000,D4,2035,HVO,11570.494410688,9783.69,6988.35,37802.048413439996
398,Diesel_S2_2034,2035,S2,D3,1053870,Diesel_S2_2034,Diesel,143960,106000,D4,2035,B20,72337.65739696,8637.6,4318.8,37288.09317552
399,Diesel_S2_2034,2035,S2,D3,1053870,Diesel_S2_2034,Diesel,143960,106000,D4,2035,HVO,11570.494410688,8637.6,4318.8,37802.048413439996
400,Diesel_S2_2035,2035,S2,D3,1053870,Diesel_S2_2035,Diesel,148279,106000,D4,2035,B20,72337.65739696,7413.950000000001,1482.79,37288.09317552
401,Diesel_S2_2035,2035,S2,D3,1053870,Diesel_S2_2035,Diesel,148279,106000,D4,2035,HVO,11570.494410688,7413.950000000001,1482.79,37802.048413439996
402,LNG_S2_2023,2035,S2,D3,1053870,LNG_S2_2023,LNG,133000,106000,D4,2035,LNG,43546.448237460005,,,16515.73388862
403,LNG_S2_2023,2035,S2,D3,1053870,LNG_S2_2023,LNG,133000,106000,D4,2035,BioLNG,6706.54836679,,,17968.8264595
404,LNG_S2_2024,2035,S2,D3,1053870,LNG_S2_2024,LNG,136990,106000,D4,2035,LNG,43546.448237460005,,,16515.73388862
405,LNG_S2_2024,2035,S2,D3,1053870,LNG_S2_2024,LNG,136990,106000,D4,2035,BioLNG,6706.54836679,,,17968.8264595
406,LNG_S2_2025,2035,S2,D3,1053870,LNG_S2_2025,LNG,141099,106000,D4,2035,LNG,43546.448237460005,,,16515.73388862
407,LNG_S2_2025,2035,S2,D3,1053870,LNG_S2_2025,LNG,141099,106000,D4,2035,BioLNG,6706.54836679,,,17968.8264595
408,LNG_S2_2026,2035,S2,D3,1053870,LNG_S2_2026,LNG,145332,106000,D4,2035,LNG,43024.11960798001,20346.480000000003,27613.08,16317.631839060003
409,LNG_S2_2026,2035,S2,D3,1053870,LNG_S2_2026,LNG,145332,106000,D4,2035,BioLNG,6604.577221362,20346.480000000003,27613.08,17695.6156041
410,LNG_S2_2027,2035,S2,D3,1053870,LNG_S2_2027,LNG,149692,106000,D4,2035,LNG,42814.87191282,19459.96,25447.640000000003,16238.271078540001
411,LNG_S2_2027,2035,S2,D3,1053870,LNG_S2_2027,LNG,149692,106000,D4,2035,BioLNG,6465.299559314,19459.96,25447.640000000003,17322.449557699998
412,LNG_S2_2028,2035,S2,D3,1053870,LNG_S2_2028,LNG,154183,106000,D4,2035,LNG,41066.57316006,18501.96,23127.45,15575.19893082
413,LNG_S2_2028,2035,S2,D3,1053870,LNG_S2_2028,LNG,154183,106000,D4,2035,BioLNG,6352.818405978001,18501.96,23127.45,17021.079282900002
414,LNG_S2_2029,2035,S2,D3,1053870,LNG_S2_2029,LNG,158808,106000,D4,2035,LNG,41050.23391938,17468.88,20645.04,15569.00199486
415,LNG_S2_2029,2035,S2,D3,1053870,LNG_S2_2029,LNG,158808,106000,D4,2035,BioLNG,6219.317236826,17468.88,20645.04,16663.3901693
416,LNG_S2_2030,2035,S2,D3,1053870,LNG_S2_2030,LNG,163573,106000,D4,2035,LNG,41050.23391938,16357.300000000001,17993.03,15569.00199486
417,LNG_S2_2030,2035,S2,D3,1053870,LNG_S2_2030,LNG,163573,106000,D4,2035,BioLNG,6219.317236826,16357.300000000001,17993.03,16663.3901693
418,LNG_S2_2031,2035,S2,D3,1053870,LNG_S2_2031,LNG,168480,106000,D4,2035,LNG,41050.23391938,15163.199999999999,15163.199999999999,15569.00199486
419,LNG_S2_2031,2035,S2,D3,1053870,LNG_S2_2031,LNG,168480,106000,D4,2035,BioLNG,6219.317236826,15163.199999999999,15163.199999999999,16663.3901693
420,LNG_S2_2032,2035,S2,D3,1053870,LNG_S2_2032,LNG,173534,106000,D4,2035,LNG,41050.23391938,13882.720000000001,12147.380000000001,15569.00199486
421,LNG_S2_2032,2035,S2,D3,1053870,LNG_S2_2032,LNG,173534,106000,D4,2035,BioLNG,6219.317236826,13882.720000000001,12147.380000000001,16663.3901693
422,LNG_S2_2033,2035,S2,D3,1053870,LNG_S2_2033,LNG,178740,106000,D4,2035,LNG,41050.23391938,12511.800000000001,8937.0,15569.00199486
423,LNG_S2_2033,2035,S2,D3,1053870,LNG_S2_2033,LNG,178740,106000,D4,2035,BioLNG,6219.317236826,12511.800000000001,8937.0,16663.3901693
424,LNG_S2_2034,2035,S2,D3,1053870,LNG_S2_2034,LNG,184103,106000,D4,2035,LNG,41050.23391938,11046.18,5523.09,15569.00199486
425,LNG_S2_2034,2035,S2,D3,1053870,LNG_S2_2034,LNG,184103,106000,D4,2035,BioLNG,6219.317236826,11046.18,5523.09,16663.3901693
426,LNG_S2_2035,2035,S2,D3,1053870,LNG_S2_2035,LNG,189626,106000,D4,2035,LNG,41050.23391938,9481.300000000001,1896.26,15569.00199486
427,LNG_S2_2035,2035,S2,D3,1053870,LNG_S2_2035,LNG,189626,106000,D4,2035,BioLNG,6219.317236826,9481.300000000001,1896.26,16663.3901693
428,BEV_S2_2032,2035,S2,D4,176929,BEV_S2_2032,BEV,189947,106000,D4,2035,Electricity,0.0,15195.76,13296.29,10640.294988399999
429,BEV_S2_2033,2035,S2,D4,176929,BEV_S2_2033,BEV,189947,106000,D4,2035,Electricity,0.0,13296.29,9497.35,10640.294988399999
430,BEV_S2_2034,2035,S2,D4,176929,BEV_S2_2034,BEV,189947,106000,D4,2035,Electricity,0.0,11396.82,5698.41,10640.294988399999
431,BEV_S2_2035,2035,S2,D4,176929,BEV_S2_2035,BEV,189947,106000,D4,2035,Electricity,0.0,9497.35,1899.47,10640.294988399999
432,Diesel_S2_2023,2035,S2,D4,176929,Diesel_S2_2023,Diesel,104000,106000,D4,2035,B20,72337.65739696,,,37288.09317552
433,Diesel_S2_2023,2035,S2,D4,176929,Diesel_S2_2023,Diesel,104000,106000,D4,2035,HVO,11570.494410688,,,37802.048413439996
434,Diesel_S2_2024,2035,S2,D4,176929,Diesel_S2_2024,Diesel,107120,106000,D4,2035,B20,72337.65739696,,,37288.09317552
435,Diesel_S2_2024,2035,S2,D4,176929,Diesel_S2_2024,Diesel,107120,106000,D4,2035,HVO,11570.494410688,,,37802.048413439996
436,Diesel_S2_2025,2035,S2,D4,176929,Diesel_S2_2025,Diesel,110333,106000,D4,2035,B20,72337.65739696,,,37288.09317552
437,Diesel_S2_2025,2035,S2,D4,176929,Diesel_S2_2025,Diesel,110333,106000,D4,2035,HVO,11570.494410688,,,37802.048413439996
438,Diesel_S2_2026,2035,S2,D4,176929,Diesel_S2_2026,Diesel,113643,106000,D4,2035,B20,72337.65739696,15910.020000000002,21592.170000000002,37288.09317552
439,Diesel_S2_2026,2035,S2,D4,176929,Diesel_S2_2026,Diesel,113643,106000,D4,2035,HVO,11570.494410688,15910.020000000002,21592.170000000002,37802.048413439996
440,Diesel_S2_2027,2035,S2,D4,176929,Diesel_S2_2027,Diesel,117052,106000,D4,2035,B20,72337.65739696,15216.76,19898.84,37288.09317552
441,Diesel_S2_2027,2035,S2,D4,176929,Diesel_S2_2027,Diesel,117052,106000,D4,2035,HVO,11570.494410688,15216.76,19898.84,37802.048413439996
442,Diesel_S2_2028,2035,S2,D4,176929,Diesel_S2_2028,Diesel,120564,106000,D4,2035,B20,72337.65739696,14467.68,18084.6,37288.09317552
443,Diesel_S2_2028,2035,S2,D4,176929,Diesel_S2_2028,Diesel,120564,106000,D4,2035,HVO,11570.494410688,14467.68,18084.6,37802.048413439996
444,Diesel_S2_2029,2035,S2,D4,176929,Diesel_S2_2029,Diesel,124181,106000,D4,2035,B20,72337.65739696,13659.91,16143.53,37288.09317552
445,Diesel_S2_2029,2035,S2,D4,176929,Diesel_S2_2029,Diesel,124181,106000,D4,2035,HVO,11570.494410688,13659.91,16143.53,37802.048413439996
446,Diesel_S2_2030,2035,S2,D4,176929,Diesel_S2_2030,Diesel,127906,106000,D4,2035,B20,72337.65739696,12790.6,14069.66,37288.09317552
447,Diesel_S2_2030,2035,S2,D4,176929,Diesel_S2_2030,Diesel,127906,106000,D4,2035,HVO,11570.494410688,12790.6,14069.66,37802.048413439996
448,Diesel_S2_2031,2035,S2,D4,176929,Diesel_S2_2031,Diesel,131744,106000,D4,2035,B20,72337.65739696,11856.96,11856.96,37288.09317552
449,Diesel_S2_2031,2035,S2,D4,176929,Diesel_S2_2031,Diesel,131744,106000,D4,2035,HVO,11570.494410688,11856.96,11856.96,37802.048413439996
450,Diesel_S2_2032,2035,S2,D4,176929,Diesel_S2_2032,Diesel,135696,106000,D4,2035,B20,72337.65739696,10855.68,9498.720000000001,37288.09317552
451,Diesel_S2_2032,2035,S2,D4,176929,Diesel_S2_2032,Diesel,135696,106000,D4,2035,HVO,11570.494410688,10855.68,9498.720000000001,37802.048413439996
452,Diesel_S2_2033,2035,S2,D4,176929,Diesel_S2_2033,Diesel,139767,106000,D4,2035,B20,72337.65739696,9783.69,6988.35,37288.09317552
453,Diesel_S2_2033,2035,S2,D4,176929,Diesel_S2_2033,Diesel,139767,106000,D4,2035,HVO,11570.494410688,9783.69,6988.35,37802.048413439996
454,Diesel_S2_2034,2035,S2,D4,176929,Diesel_S2_2034,Diesel,143960,106000,D4,2035,B20,72337.65739696,8637.6,4318.8,37288.09317552
455,Diesel_S2_2034,2035,S2,D4,176929,Diesel_S2_2034,Diesel,143960,106000,D4,2035,HVO,11570.494410688,8637.6,4318.8,37802.048413439996
456,Diesel_S2_2035,2035,S2,D4,176929,Diesel_S2_2035,Diesel,148279,106000,D4,2035,B20,72337.65739696,7413.950000000001,1482.79,37288.09317552
457,Diesel_S2_2035,2035,S2,D4,176929,Diesel_S2_2035,Diesel,148279,106000,D4,2035,HVO,11570.494410688,7413.950000000001,1482.79,37802.048413439996
458,LNG_S2_2023,2035,S2,D4,176929,LNG_S2_2023,LNG,133000,106000,D4,2035,LNG,43546.448237460005,,,16515.73388862
459,LNG_S2_2023,2035,S2,D4,176929,LNG_S2_2023,LNG,133000,106000,D4,2035,BioLNG,6706.54836679,,,17968.8264595
460,LNG_S2_2024,2035,S2,D4,176929,LNG_S2_2024,LNG,136990,106000,D4,2035,LNG,43546.448237460005,,,16515.73388862
461,LNG_S2_2024,2035,S2,D4,176929,LNG_S2_2024,LNG,136990,106000,D4,2035,BioLNG,6706.54836679,,,17968.8264595
462,LNG_S2_2025,2035,S2,D4,176929,LNG_S2_2025,LNG,141099,106000,D4,2035,LNG,43546.448237460005,,,16515.73388862
463,LNG_S2_2025,2035,S2,D4,176929,LNG_S2_2025,LNG,141099,106000,D4,2035,BioLNG,6706.54836679,,,17968.8264595
464,LNG_S2_2026,2035,S2,D4,176929,LNG_S2_2026,LNG,145332,106000,D4,2035,LNG,43024.11960798001,20346.480000000003,27613.08,16317.631839060003
465,LNG_S2_2026,2035,S2,D4,176929,LNG_S2_2026,LNG,145332,106000,D4,2035,BioLNG,6604.577221362,20346.480000000003,27613.08,17695.6156041
466,LNG_S2_2027,2035,S2,D4,176929,LNG_S2_2027,LNG,149692,106000,D4,2035,LNG,42814.87191282,19459.96,25447.640000000003,16238.271078540001
467,LNG_S2_2027,2035,S2,D4,176929,LNG_S2_2027,LNG,149692,106000,D4,2035,BioLNG,6465.299559314,19459.96,25447.640000000003,17322.449557699998
468,LNG_S2_2028,2035,S2,D4,176929,LNG_S2_2028,LNG,154183,106000,D4,2035,LNG,41066.57316006,18501.96,23127.45,15575.19893082
469,LNG_S2_2028,2035,S2,D4,176929,LNG_S2_2028,LNG,154183,106000,D4,2035,BioLNG,6352.818405978001,18501.96,23127.45,17021.079282900002
470,LNG_S2_2029,2035,S2,D4,176929,LNG_S2_2029,LNG,158808,106000,D4,2035,LNG,41050.23391938,17468.88,20645.04,15569.00199486
471,LNG_S2_2029,2035,S2,D4,176929,LNG_S2_2029,LNG,158808,106000,D4,2035,BioLNG,6219.317236826,17468.88,20645.04,16663.3901693
472,LNG_S2_2030,2035,S2,D4,176929,LNG_S2_2030,LNG,163573,106000,D4,2035,LNG,41050.23391938,16357.300000000001,17993.03,15569.00199486
473,LNG_S2_2030,2035,S2,D4,176929,LNG_S2_2030,LNG,163573,106000,D4,2035,BioLNG,6219.317236826,16357.300000000001,17993.03,16663.3901693
474,LNG_S2_2031,2035,S2,D4,176929,LNG_S2_2031,LNG,168480,106000,D4,2035,LNG,41050.23391938,15163.199999999999,15163.199999999999,15569.00199486
475,LNG_S2_2031,2035,S2,D4,176929,LNG_S2_2031,LNG,168480,106000,D4,2035,BioLNG,6219.317236826,15163.199999999999,15163.199999999999,16663.3901693
476,LNG_S2_2032,2035,S2,D4,176929,LNG_S2_2032,LNG,173534,106000,D4,2035,LNG,41050.23391938,13882.720000000001,12147.380000000001,15569.00199486
477,LNG_S2_2032,2035,S2,D4,176929,LNG_S2_2032,LNG,173534,106000,D4,2035,BioLNG,6219.317236826,13882.720000000001,12147.380000000001,16663.3901693
478,LNG_S2_2033,2035,S2,D4,176929,LNG_S2_2033,LNG,178740,106000,D4,2035,LNG,41050.23391938,12511.800000000001,8937.0,15569.00199486
479,LNG_S2_2033,2035,S2,D4,176929,LNG_S2_2033,LNG,178740,106000,D4,2035,BioLNG,6219.317236826,12511.800000000001,8937.0,16663.3901693
480,LNG_S2_2034,2035,S2,D4,176929,LNG_S2_2034,LNG,184103,106000,D4,2035,LNG,41050.23391938,11046.18,5523.09,15569.00199486
481,LNG_S2_2034,2035,S2,D4,176929,LNG_S2_2034,LNG,184103,106000,D4,2035,BioLNG,6219.317236826,11046.18,5523.09,16663.3901693
482,LNG_S2_2035,2035,S2,D4,176929,LNG_S2_2035,LNG,189626,106000,D4,2035,LNG,41050.23391938,9481.300000000001,1896.26,15569.00199486
483,LNG_S2_2035,2035,S2,D4,176929,LNG_S2_2035,LNG,189626,106000,D4,2035,BioLNG,6219.317236826,9481.300000000001,1896.26,16663.3901693
484,BEV_S4_2023,2035,S4,D1,21666,BEV_S4_2023,BEV,395636,118000,D1,2035,Electricity,0.0,,,12483.455225919999
485,BEV_S4_2024,2035,S4,D1,21666,BEV_S4_2024,BEV,375854,118000,D1,2035,Electricity,0.0,,,12483.455225919999
486,BEV_S4_2025,2035,S4,D1,21666,BEV_S4_2025,BEV,357061,118000,D1,2035,Electricity,0.0,,,12483.455225919999
487,BEV_S4_2026,2035,S4,D1,21666,BEV_S4_2026,BEV,339208,118000,D2,2035,Electricity,0.0,47489.12,64449.520000000004,12483.455225919999
488,BEV_S4_2027,2035,S4,D1,21666,BEV_S4_2027,BEV,322248,118000,D2,2035,Electricity,0.0,41892.24,54782.16,11870.609085439999
489,BEV_S4_2028,2035,S4,D1,21666,BEV_S4_2028,BEV,306135,118000,D2,2035,Electricity,0.0,36736.2,45920.25,11870.609085439999
490,BEV_S4_2029,2035,S4,D1,21666,BEV_S4_2029,BEV,290829,118000,D3,2035,Electricity,0.0,31991.19,37807.770000000004,11870.609085439999
491,BEV_S4_2030,2035,S4,D1,21666,BEV_S4_2030,BEV,276287,118000,D3,2035,Electricity,0.0,27628.7,30391.57,11870.609085439999
492,BEV_S4_2031,2035,S4,D1,21666,BEV_S4_2031,BEV,276287,118000,D3,2035,Electricity,0.0,24865.829999999998,24865.829999999998,11870.609085439999
493,BEV_S4_2032,2035,S4,D1,21666,BEV_S4_2032,BEV,276287,118000,D4,2035,Electricity,0.0,22102.96,19340.09,11870.609085439999
494,BEV_S4_2033,2035,S4,D1,21666,BEV_S4_2033,BEV,276287,118000,D4,2035,Electricity,0.0,19340.09,13814.35,11870.609085439999
495,BEV_S4_2034,2035,S4,D1,21666,BEV_S4_2034,BEV,276287,118000,D4,2035,Electricity,0.0,16577.22,8288.61,11870.609085439999
496,BEV_S4_2035,2035,S4,D1,21666,BEV_S4_2035,BEV,276287,118000,D4,2035,Electricity,0.0,13814.35,2762.87,11870.609085439999
497,Diesel_S4_2023,2035,S4,D1,21666,Diesel_S4_2023,Diesel,151272,118000,D4,2035,B20,79078.90308788,,,40763.02181556
498,Diesel_S4_2023,2035,S4,D1,21666,Diesel_S4_2023,Diesel,151272,118000,D4,2035,HVO,12648.764683664,,,41324.87324832
499,Diesel_S4_2024,2035,S4,D1,21666,Diesel_S4_2024,Diesel,155810,118000,D4,2035,B20,79078.90308788,,,40763.02181556
500,Diesel_S4_2024,2035,S4,D1,21666,Diesel_S4_2024,Diesel,155810,118000,D4,2035,HVO,12648.764683664,,,41324.87324832
501,Diesel_S4_2025,2035,S4,D1,21666,Diesel_S4_2025,Diesel,160485,118000,D4,2035,B20,79078.90308788,,,40763.02181556
502,Diesel_S4_2025,2035,S4,D1,21666,Diesel_S4_2025,Diesel,160485,118000,D4,2035,HVO,12648.764683664,,,41324.87324832
503,Diesel_S4_2026,2035,S4,D1,21666,Diesel_S4_2026,Diesel,165299,118000,D4,2035,B20,79078.90308788,23141.86,31406.81,40763.02181556
504,Diesel_S4_2026,2035,S4,D1,21666,Diesel_S4_2026,Diesel,165299,118000,D4,2035,HVO,12648.764683664,23141.86,31406.81,41324.87324832
505,Diesel_S4_2027,2035,S4,D1,21666,Diesel_S4_2027,Diesel,170258,118000,D4,2035,B20,79078.90308788,22133.54,28943.86,40763.02181556
506,Diesel_S4_2027,2035,S4,D1,21666,Diesel_S4_2027,Diesel,170258,118000,D4,2035,HVO,12648.764683664,22133.54,28943.86,41324.87324832
507,Diesel_S4_2028,2035,S4,D1,21666,Diesel_S4_2028,Diesel,175366,118000,D4,2035,B20,79078.90308788,21043.92,26304.899999999998,40763.02181556
508,Diesel_S4_2028,2035,S4,D1,21666,Diesel_S4_2028,Diesel,175366,118000,D4,2035,HVO,12648.764683664,21043.92,26304.899999999998,41324.87324832
509,Diesel_S4_2029,2035,S4,D1,21666,Diesel_S4_2029,Diesel,180627,118000,D4,2035,B20,79078.90308788,19868.97,23481.510000000002,40763.02181556
510,Diesel_S4_2029,2035,S4,D1,21666,Diesel_S4_2029,Diesel,180627,118000,D4,2035,HVO,12648.764683664,19868.97,23481.510000000002,41324.87324832
511,Diesel_S4_2030,2035,S4,D1,21666,Diesel_S4_2030,Diesel,186046,118000,D4,2035,B20,79078.90308788,18604.600000000002,20465.06,40763.02181556
512,Diesel_S4_2030,2035,S4,D1,21666,Diesel_S4_2030,Diesel,186046,118000,D4,2035,HVO,12648.764683664,18604.600000000002,20465.06,41324.87324832
513,Diesel_S4_2031,2035,S4,D1,21666,Diesel_S4_2031,Diesel,191627,118000,D4,2035,B20,79078.90308788,17246.43,17246.43,40763.02181556
514,Diesel_S4_2031,2035,S4,D1,21666,Diesel_S4_2031,Diesel,191627,118000,D4,2035,HVO,12648.764683664,17246.43,17246.43,41324.87324832
515,Diesel_S4_2032,2035,S4,D1,21666,Diesel_S4_2032,Diesel,197376,118000,D4,2035,B20,79078.90308788,15790.08,13816.320000000002,40763.02181556
516,Diesel_S4_2032,2035,S4,D1,21666,Diesel_S4_2032,Diesel,197376,118000,D4,2035,HVO,12648.764683664,15790.08,13816.320000000002,41324.87324832
517,Diesel_S4_2033,2035,S4,D1,21666,Diesel_S4_2033,Diesel,203297,118000,D4,2035,B20,79078.90308788,14230.79,10164.85,40763.02181556
