Operating Year,ID,Num_Vehicles,Type,Fuel,Distance_bucket,Distance_per_vehicle(km),Yearly range (km),Vehicle_Year
2032,LNG_S2_2029,16,Sell,BioLNG,D4,92943.83,106000,2029
2032,LNG_S2_2029,28,Sell,BioLNG,D4,18973.14,106000,2029
2032,LNG_S2_2029,2,Use,BioLNG,D4,18678.73,106000,2029
2032,LNG_S2_2029,21,Sell,BioLNG,D4,34138.0,106000,2029
2032,LNG_S2_2029,30,Sell,BioLNG,D4,31538.58,106000,2029
2032,LNG_S2_2030,46,Use,BioLNG,D4,104526.19,106000,2030
2032,LNG_S2_2030,8,Use,BioLNG,D4,68372.0,106000,2030
2032,LNG_S2_2030,27,Sell,BioLNG,D4,53160.16,106000,2030
2032,LNG_S2_2030,22,Sell,BioLNG,D4,84310.96,106000,2030
2032,LNG_S2_2030,36,Use,BioLNG,D4,31037.0,106000,2030
2032,LNG_S2_2030,37,Sell,BioLNG,D4,19102.0,106000,2030
2032,LNG_S2_2030,7,Sell,BioLNG,D4,98998.12,106000,2030
2032,LNG_S2_2030,2,Use,BioLNG,D4,25700.0,106000,2030
2032,LNG_S2_2030,6,Use,BioLNG,D4,20059.0,106000,2030
2032,LNG_S2_2030,45,Sell,BioLNG,D4,28440.0,106000,2030
2032,LNG_S2_2030,20,Sell,BioLNG,D4,626.45,106000,2030
2032,LNG_S2_2030,30,Sell,BioLNG,D4,101918.0,106000,2030
2032,LNG_S2_2030,19,Use,BioLNG,D4,88076.0,106000,2030
2032,LNG_S2_2030,14,Sell,BioLNG,D4,21937.47,106000,2030
2032,LNG_S2_2030,38,Sell,BioLNG,D4,73732.85,106000,2030
2032,LNG_S2_2030,30,Use,BioLNG,D4,81931.0,106000,2030
2032,LNG_S2_2031,31,Sell,BioLNG,D4,96489.0,106000,2031
2032,LNG_S2_2031,39,Sell,BioLNG,D4,77002.65,106000,2031
2032,LNG_S2_2031,33,Sell,BioLNG,D4,97013.75,106000,2031
2032,LNG_S2_2031,1,Use,BioLNG,D4,55022.54,106000,2031
2032,LNG_S2_2031,31,Sell,BioLNG,D4,74811.61,106000,2031
2032,LNG_S2_2031,18,Sell,BioLNG,D4,26809.0,106000,2031
2032,LNG_S2_2031,39,Sell,BioLNG,D4,100730.0,106000,2031
2032,LNG_S2_2031,29,Use,BioLNG,D4,58358.01,106000,2031
2032,LNG_S2_2031,10,Sell,BioLNG,D4,97412.0,106000,2031
2032,LNG_S2_2031,16,Sell,BioLNG,D4,52420.0,106000,2031
2032,LNG_S2_2031,44,Sell,BioLNG,D4,46058.0,106000,2031
2032,LNG_S2_2031,47,Use,BioLNG,D4,49899.65,106000,2031
2032,LNG_S2_2031,42,Sell,BioLNG,D4,83412.0,106000,2031
2032,LNG_S2_2031,48,Sell,BioLNG,D4,32165.0,106000,2031
2032,LNG_S2_2031,12,Use,BioLNG,D4,24050.41,106000,2031
2032,LNG_S2_2031,21,Use,BioLNG,D4,62692.72,106000,2031
2032,LNG_S2_2032,45,Buy,BioLNG,D4,81569.0,106000,2032
2032,LNG_S2_2032,9,Buy,BioLNG,D4,88385.5,106000,2032
2032,LNG_S2_2032,3,Buy,BioLNG,D4,89806.17,106000,2032
2032,LNG_S2_2032,47,Buy,BioLNG,D4,73225.99,106000,2032
2032,LNG_S2_2032,22,Buy,BioLNG,D4,56598.0,106000,2032
2032,LNG_S2_2032,37,Buy,BioLNG,D4,13569.0,106000,2032
2032,LNG_S2_2032,16,Buy,BioLNG,D4,64457.0,106000,2032
2032,LNG_S2_2032,49,Buy,BioLNG,D4,70768.18,106000,2032
2032,LNG_S2_2032,42,Buy,BioLNG,D4,76530.0,106000,2032
2032,LNG_S2_2032,30,Buy,BioLNG,D4,93365.12,106000,2032
2032,LNG_S2_2032,37,Buy,BioLNG,D4,88822.41,106000,2032
2032,LNG_S2_2032,23,Buy,BioLNG,D4,60319.41,106000,2032
2032,LNG_S2_2032,13,Buy,BioLNG,D4,78947.0,106000,2032
2032,LNG_S2_2032,5,Buy,BioLNG,D4,5471.0,106000,2032
2032,LNG_S2_2032,18,Buy,BioLNG,D4,11026.04,106000,2032
2032,LNG_S2_2032,10,Buy,BioLNG,D4,55409.52,106000,2032
2032,BEV_S4_2023,21,Use,Electricity,D1,107618.0,118000,2023
2032,BEV_S4_2023,8,Use,Electricity,D1,62184.0,118000,2023
2032,BEV_S4_2023,15,Use,Electricity,D1,76108.38,118000,2023
2032,BEV_S4_2023,14,Use,Electricity,D1,60680.55,118000,2023
2032,BEV_S4_2023,36,Use,Electricity,D1,94270.14,118000,2023
2032,BEV_S4_2023,35,Use,Electricity,D1,36463.24,118000,2023
2032,BEV_S4_2023,28,Sell,Electricity,D1,80647.0,118000,2023
2032,BEV_S4_2023,48,Sell,Electricity,D1,100459.0,118000,2023
2032,BEV_S4_2023,12,Sell,Electricity,D1,102669.0,118000,2023
2032,BEV_S4_2023,13,Use,Electricity,D1,30904.0,118000,2023
2032,BEV_S4_2023,9,Use,Electricity,D1,23688.0,118000,2023
2032,BEV_S4_2023,25,Sell,Electricity,D1,46793.0,118000,2023
2032,BEV_S4_2023,48,Use,Electricity,D1,69434.19,118000,2023
2032,BEV_S4_2023,32,Sell,Electricity,D1,29385.8,118000,2023
2032,BEV_S4_2023,49,Use,Electricity,D1,46246.0,118000,2023
2032,BEV_S4_2023,24,Sell,Electricity,D1,50891.0,118000,2023
2032,BEV_S4_2024,12,Sell,Electricity,D1,19413.2,118000,2024
2032,BEV_S4_2024,24,Sell,Electricity,D1,92753.0,118000,2024
2032,BEV_S4_2024,11,Use,Electricity,D1,27852.0,118000,2024
2032,BEV_S4_2024,1,Sell,Electricity,D1,86602.0,118000,2024
2032,BEV_S4_2024,12,Sell,Electricity,D1,5171.0,118000,2024
2032,BEV_S4_2024,29,Use,Electricity,D1,56078.42,118000,2024
2032,BEV_S4_2024,16,Sell,Electricity,D1,80968.0,118000,2024
2032,BEV_S4_2024,7,Use,Electricity,D1,60831.0,118000,2024
2032,BEV_S4_2024,47,Sell,Electricity,D1,57062.0,118000,2024
2032,BEV_S4_2024,48,Use,Electricity,D1,67538.07,118000,2024
2032,BEV_S4_2024,8,Use,Electricity,D1,14198.0,118000,2024
2032,BEV_S4_2024,33,Use,Electricity,D1,4462.0,118000,2024
2032,BEV_S4_2024,4,Use,Electricity,D1,92641.69,118000,2024
2032,BEV_S4_2024,24,Sell,Electricity,D1,36689.0,118000,2024
2032,BEV_S4_2024,35,Use,Electricity,D1,22851.0,118000,2024
2032,BEV_S4_2024,12,Sell,Electricity,D1,94312.46,118000,2024
2032,BEV_S4_2025,9,Use,Electricity,D1,77679.0,118000,2025
2032,BEV_S4_2025,27,Use,Electricity,D1,117832.89,118000,2025
2032,BEV_S4_2025,50,Use,Electricity,D1,88794.0,118000,2025
2032,BEV_S4_2025,41,Use,Electricity,D1,108390.0,118000,2025
2032,BEV_S4_2025,30,Use,Electricity,D1,56159.0,118000,2025
2032,BEV_S4_2025,9,Use,Electricity,D1,32295.69,118000,2025
2032,BEV_S4_2025,48,Sell,Electricity,D1,14415.0,118000,2025
2032,BEV_S4_2025,10,Sell,Electricity,D1,34162.76,118000,2025
2032,BEV_S4_2025,1,Sell,Electricity,D1,110512.0,118000,2025
2032,BEV_S4_2025,24,Sell,Electricity,D1,67047.16,118000,2025
2032,BEV_S4_2025,26,Sell,Electricity,D1,97224.31,118000,2025
2032,BEV_S4_2025,26,Sell,Electricity,D1,25549.0,118000,2025
2032,BEV_S4_2025,21,Use,Electricity,D1,12988.0,118000,2025
2032,BEV_S4_2025,40,Sell,Electricity,D1,104850.0,118000,2025
2032,BEV_S4_2025,40,Use,Electricity,D1,45928.89,118000,2025
2032,BEV_S4_2025,23,Sell,Electricity,D1,75699.4,118000,2025
2032,BEV_S4_2026,38,Sell,Electricity,D2,2289.0,118000,2026
2032,BEV_S4_2026,49,Use,Electricity,D2,11567.0,118000,2026
2032,BEV_S4_2026,24,Sell,Electricity,D2,29753.0,118000,2026
2032,BEV_S4_2026,8,Sell,Electricity,D2,47841.3,118000,2026
2032,BEV_S4_2026,46,Sell,Electricity,D2,12231.78,118000,2026
2032,BEV_S4_2026,43,Use,Electricity,D2,115934.0,118000,2026
2032,BEV_S4_2026,44,Sell,Electricity,D2,18013.97,118000,2026
2032,BEV_S4_2026,9,Use,Electricity,D2,97426.15,118000,2026
2032,BEV_S4_2026,15,Sell,Electricity,D2,6283.0,118000,2026
2032,BEV_S4_2026,41,Sell,Electricity,D2,92329.0,118000,2026
2032,BEV_S4_2026,30,Sell,Electricity,D2,4884.29,118000,2026
2032,BEV_S4_2026,23,Use,Electricity,D2,74356.0,118000,2026
2032,BEV_S4_2026,19,Sell,Electricity,D2,113476.66,118000,2026
2032,BEV_S4_2026,32,Sell,Electricity,D2,83828.4,118000,2026
2032,BEV_S4_2026,28,Use,Electricity,D2,104130.74,118000,2026
2032,BEV_S4_2026,12,Sell,Electricity,D2,81977.0,118000,2026
2032,BEV_S4_2027,33,Sell,Electricity,D2,7548.04,118000,2027
2032,BEV_S4_2027,1,Sell,Electricity,D2,18496.06,118000,2027
2032,BEV_S4_2027,45,Use,Electricity,D2,103061.0,118000,2027
2032,BEV_S4_2027,22,Use,Electricity,D2,18186.63,118000,2027
2032,BEV_S4_2027,31,Use,Electricity,D2,89432.55,118000,2027
2032,BEV_S4_2027,42,Use,Electricity,D2,116538.57,118000,2027
2032,BEV_S4_2027,15,Use,Electricity,D2,36798.0,118000,2027
2032,BEV_S4_2027,16,Sell,Electricity,D2,39690.0,118000,2027
2032,BEV_S4_2027,24,Use,Electricity,D2,22016.0,118000,2027
2032,BEV_S4_2027,41,Sell,Electricity,D2,12074.0,118000,2027
2032,BEV_S4_2027,11,Use,Electricity,D2,60634.0,118000,2027
2032,BEV_S4_2027,3,Use,Electricity,D2,66945.66,118000,2027
2032,BEV_S4_2027,2,Use,Electricity,D2,52065.0,118000,2027
2032,BEV_S4_2027,24,Sell,Electricity,D2,13998.77,118000,2027
2032,BEV_S4_2027,34,Sell,Electricity,D2,100859.0,118000,2027
2032,BEV_S4_2027,9,Sell,Electricity,D2,54453.03,118000,2027
2032,BEV_S4_2028,50,Use,Electricity,D2,71808.0,118000,2028
2032,BEV_S4_2028,12,Use,Electricity,D2,13053.0,118000,2028
2032,BEV_S4_2028,28,Use,Electricity,D2,105977.0,118000,2028
2032,BEV_S4_2028,5,Sell,Electricity,D2,26075.0,118000,2028
2032,BEV_S4_2028,24,Sell,Electricity,D2,83603.26,118000,2028
2032,BEV_S4_2028,34,Use,Electricity,D2,38465.0,118000,2028
2032,BEV_S4_2028,34,Sell,Electricity,D2,108648.0,118000,2028
2032,BEV_S4_2028,26,Use,Electricity,D2,50050.0,118000,2028
2032,BEV_S4_2028,46,Use,Electricity,D2,19273.0,118000,2028
2032,BEV_S4_2028,17,Use,Electricity,D2,86779.0,118000,2028
2032,BEV_S4_2028,21,Use,Electricity,D2,20236.85,118000,2028
2032,BEV_S4_2028,34,Sell,Electricity,D2,54178.0,118000,2028
2032,BEV_S4_2028,35,Sell,Electricity,D2,84627.45,118000,2028
2032,BEV_S4_2028,11,Use,Electricity,D2,115457.15,118000,2028
2032,BEV_S4_2028,39,Sell,Electricity,D2,2263.32,118000,2028
2032,BEV_S4_2028,6,Use,Electricity,D2,92580.85,118000,2028
2032,BEV_S4_2029,2,Sell,Electricity,D3,18282.45,118000,2029
2032,BEV_S4_2029,49,Use,Electricity,D3,116588.0,118000,2029
2032,BEV_S4_2029,50,Sell,Electricity,D3,86269.0,118000,2029
2032,BEV_S4_2029,1,Sell,Electricity,D3,55596.33,118000,2029
2032,BEV_S4_2029,14,Sell,Electricity,D3,64742.0,118000,2029
2032,BEV_S4_2029,41,Use,Electricity,D3,68448.32,118000,2029
2032,BEV_S4_2029,33,Use,Electricity,D3,110128.91,118000,2029
2032,BEV_S4_2029,5,Use,Electricity,D3,1401.59,118000,2029
2032,BEV_S4_2029,28,Use,Electricity,D3,58563.0,118000,2029
2032,BEV_S4_2029,12,Use,Electricity,D3,46457.53,118000,2029
2032,BEV_S4_2029,31,Sell,Electricity,D3,114052.0,118000,2029
2032,BEV_S4_2029,24,Sell,Electricity,D3,28847.0,118000,2029
2032,BEV_S4_2029,36,Use,Electricity,D3,79142.51,118000,2029
2032,BEV_S4_2029,17,Use,Electricity,D3,55241.94,118000,2029
2032,BEV_S4_2029,27,Use,Electricity,D3,112512.0,118000,2029
2032,BEV_S4_2029,14,Use,Electricity,D3,60807.72,118000,2029
2032,BEV_S4_2030,44,Sell,Electricity,D3,18480.0,118000,2030
2032,BEV_S4_2030,20,Sell,Electricity,D3,69580.34,118000,2030
2032,BEV_S4_2030,45,Use,Electricity,D3,56597.0,118000,2030
2032,BEV_S4_2030,10,Use,Electricity,D3,48764.0,118000,2030
2032,BEV_S4_2030,44,Sell,Electricity,D3,110448.57,118000,2030
2032,BEV_S4_2030,37,Use,Electricity,D3,52974.86,118000,2030
2032,BEV_S4_2030,40,Use,Electricity,D3,49821.94,118000,2030
2032,BEV_S4_2030,9,Sell,Electricity,D3,27566.0,118000,2030
2032,BEV_S4_2030,1,Use,Electricity,D3,89278.13,118000,2030
2032,BEV_S4_2030,49,Use,Electricity,D3,14828.39,118000,2030
2032,BEV_S4_2030,24,Sell,Electricity,D3,8708.84,118000,2030
2032,BEV_S4_2030,37,Sell,Electricity,D3,25749.0,118000,2030
2032,BEV_S4_2030,42,Sell,Electricity,D3,8079.34,118000,2030
2032,BEV_S4_2030,14,Sell,Electricity,D3,99687.0,118000,2030
2032,BEV_S4_2030,28,Use,Electricity,D3,100635.46,118000,2030
2032,BEV_S4_2030,3,Sell,Electricity,D3,82072.96,118000,2030
2032,BEV_S4_2031,32,Use,Electricity,D3,94050.48,118000,2031
2032,BEV_S4_2031,2,Sell,Electricity,D3,98586.76,118000,2031
2032,BEV_S4_2031,14,Use,Electricity,D3,93847.0,118000,2031
2032,BEV_S4_2031,8,Sell,Electricity,D3,102828.06,118000,2031
2032,BEV_S4_2031,38,Sell,Electricity,D3,8721.0,118000,2031
2032,BEV_S4_2031,9,Sell,Electricity,D3,81367.0,118000,2031
2032,BEV_S4_2031,45,Sell,Electricity,D3,49265.38,118000,2031
2032,BEV_S4_2031,30,Use,Electricity,D3,34707.0,118000,2031
2032,BEV_S4_2031,21,Use,Electricity,D3,65335.22,118000,2031
2032,BEV_S4_2031,25,Use,Electricity,D3,66666.8,118000,2031
2032,BEV_S4_2031,4,Sell,Electricity,D3,106531.0,118000,2031
2032,BEV_S4_2031,44,Use,Electricity,D3,68560.0,118000,2031
2032,BEV_S4_2031,50,Sell,Electricity,D3,5454.46,118000,2031
2032,BEV_S4_2031,24,Use,Electricity,D3,97258.0,118000,2031
2032,BEV_S4_2031,5,Use,Electricity,D3,103650.77,118000,2031
2032,BEV_S4_2031,41,Use,Electricity,D3,104802.46,118000,2031
2032,BEV_S4_2032,43,Buy,Electricity,D4,44253.58,118000,2032
2032,BEV_S4_2032,35,Buy,Electricity,D4,34435.0,118000,2032
2032,BEV_S4_2032,32,Buy,Electricity,D4,54764.0,118000,2032
2032,BEV_S4_2032,1,Buy,Electricity,D4,95961.0,118000,2032
2032,BEV_S4_2032,25,Buy,Electricity,D4,51746.0,118000,2032
2032,BEV_S4_2032,19,Buy,Electricity,D4,29830.0,118000,2032
2032,BEV_S4_2032,30,Buy,Electricity,D4,77987.0,118000,2032
2032,BEV_S4_2032,37,Buy,Electricity,D4,75314.0,118000,2032
2032,BEV_S4_2032,16,Buy,Electricity,D4,26784.62,118000,2032
2032,BEV_S4_2032,13,Buy,Electricity,D4,114963.0,118000,2032
2032,BEV_S4_2032,39,Buy,Electricity,D4,38490.97,118000,2032
2032,BEV_S4_2032,23,Buy,Electricity,D4,28012.0,118000,2032
2032,BEV_S4_2032,43,Buy,Electricity,D4,87524.11,118000,2032
2032,BEV_S4_2032,4,Buy,Electricity,D4,55625.0,118000,2032
2032,BEV_S4_2032,48,Buy,Electricity,D4,72955.0,118000,2032
2032,BEV_S4_2032,36,Buy,Electricity,D4,110560.0,118000,2032
2032,Diesel_S4_2023,26,Sell,B20,D4,95651.0,118000,2023
2032,Diesel_S4_2023,22,Use,B20,D4,31211.0,118000,2023
2032,Diesel_S4_2023,15,Use,B20,D4,45711.0,118000,2023
2032,Diesel_S4_2023,31,Sell,B20,D4,107578.53,118000,2023
2032,Diesel_S4_2023,17,Sell,B20,D4,55810.25,118000,2023
2032,Diesel_S4_2023,5,Use,B20,D4,15490.0,118000,2023
2032,Diesel_S4_2023,30,Use,B20,D4,42567.0,118000,2023
2032,Diesel_S4_2023,49,Use,B20,D4,33255.45,118000,2023
2032,Diesel_S4_2023,7,Sell,B20,D4,66887.31,118000,2023
2032,Diesel_S4_2023,39,Use,B20,D4,6897.54,118000,2023
2032,Diesel_S4_2023,24,Use,B20,D4,6012.6,118000,2023
2032,Diesel_S4_2023,22,Use,B20,D4,66084.0,118000,2023
2032,Diesel_S4_2023,45,Sell,B20,D4,79508.99,118000,2023
2032,Diesel_S4_2023,29,Use,B20,D4,66391.77,118000,2023
2032,Diesel_S4_2023,26,Sell,B20,D4,109932.0,118000,2023
2032,Diesel_S4_2023,50,Use,B20,D4,21695.14,118000,2023
2032,Diesel_S4_2024,7,Use,B20,D4,116524.0,118000,2024
2032,Diesel_S4_2024,43,Sell,B20,D4,55342.0,118000,2024
2032,Diesel_S4_2024,32,Sell,B20,D4,112010.0,118000,2024
2032,Diesel_S4_2024,48,Use,B20,D4,42772.97,118000,2024
2032,Diesel_S4_2024,35,Use,B20,D4,84165.35,118000,2024
2032,Diesel_S4_2024,32,Use,B20,D4,21261.0,118000,2024
2032,Diesel_S4_2024,38,Sell,B20,D4,35424.0,118000,2024
2032,Diesel_S4_2024,41,Use,B20,D4,117820.0,118000,2024
2032,Diesel_S4_2024,3,Sell,B20,D4,76701.0,118000,2024
2032,Diesel_S4_2024,43,Use,B20,D4,95930.0,118000,2024
2032,Diesel_S4_2024,27,Sell,B20,D4,26237.0,118000,2024
2032,Diesel_S4_2024,37,Use,B20,D4,103408.0,118000,2024
2032,Diesel_S4_2024,47,Use,B20,D4,45649.0,118000,2024
2032,Diesel_S4_2024,18,Use,B20,D4,21682.0,118000,2024
2032,Diesel_S4_2024,37,Sell,B20,D4,25856.03,118000,2024
2032,Diesel_S4_2024,48,Sell,B20,D4,5170.78,118000,2024
2032,Diesel_S4_2025,27,Use,B20,D4,103848.97,118000,2025
2032,Diesel_S4_2025,13,Use,B20,D4,64899.65,118000,2025
2032,Diesel_S4_2025,42,Sell,B20,D4,93522.56,118000,2025
2032,Diesel_S4_2025,18,Sell,B20,D4,101517.07,118000,2025
2032,Diesel_S4_2025,41,Sell,B20,D4,29290.23,118000,2025
2032,Diesel_S4_2025,20,Use,B20,D4,12686.0,118000,2025
2032,Diesel_S4_2025,7,Use,B20,D4,48326.04,118000,2025
2032,Diesel_S4_2025,13,Sell,B20,D4,19185.99,118000,2025
2032,Diesel_S4_2025,49,Use,B20,D4,83284.43,118000,2025
2032,Diesel_S4_2025,31,Use,B20,D4,23589.0,118000,2025
2032,Diesel_S4_2025,35,Sell,B20,D4,62447.02,118000,2025
2032,Diesel_S4_2025,37,Sell,B20,D4,95795.42,118000,2025
2032,Diesel_S4_2025,47,Sell,B20,D4,110666.0,118000,2025
2032,Diesel_S4_2025,1,Sell,B20,D4,63691.0,118000,2025
2032,Diesel_S4_2025,47,Use,B20,D4,38960.82,118000,2025
2032,Diesel_S4_2025,32,Sell,B20,D4,93406.0,118000,2025
2032,Diesel_S4_2026,13,Sell,B20,D4,16412.0,118000,2026
2032,Diesel_S4_2026,47,Sell,B20,D4,35429.0,118000,2026
2032,Diesel_S4_2026,49,Use,B20,D4,35846.11,118000,2026
2032,Diesel_S4_2026,33,Use,B20,D4,40907.41,118000,2026
2032,Diesel_S4_2026,32,Use,B20,D4,47658.1,118000,2026
2032,Diesel_S4_2026,34,Sell,B20,D4,58820.0,118000,2026
2032,Diesel_S4_2026,9,Use,B20,D4,13077.0,118000,2026
2032,Diesel_S4_2026,34,Use,B20,D4,34330.0,118000,2026
2032,Diesel_S4_2026,24,Use,B20,D4,17536.0,118000,2026
2032,Diesel_S4_2026,4,Use,B20,D4,91286.0,118000,2026
2032,Diesel_S4_2026,1,Sell,B20,D4,80411.0,118000,2026
2032,Diesel_S4_2026,20,Sell,B20,D4,45191.16,118000,2026
2032,Diesel_S4_2026,5,Sell,B20,D4,115185.0,118000,2026
2032,Diesel_S4_2026,30,Use,B20,D4,81314.09,118000,2026
2032,Diesel_S4_2026,33,Use,B20,D4,735.89,118000,2026
2032,Diesel_S4_2026,9,Use,B20,D4,41878.44,118000,2026
2032,Diesel_S4_2027,32,Sell,B20,D4,30301.0,118000,2027
2032,Diesel_S4_2027,21,Use,B20,D4,58491.0,118000,2027
2032,Diesel_S4_2027,24,Use,B20,D4,43306.18,118000,2027
2032,Diesel_S4_2027,45,Use,B20,D4,80269.97,118000,2027
2032,Diesel_S4_2027,21,Sell,B20,D4,46386.0,118000,2027
2032,Diesel_S4_2027,42,Use,B20,D4,33706.0,118000,2027
2032,Diesel_S4_2027,27,Sell,B20,D4,3849.0,118000,2027
2032,Diesel_S4_2027,1,Use,B20,D4,74258.68,118000,2027
2032,Diesel_S4_2027,11,Use,B20,D4,21775.45,118000,2027
2032,Diesel_S4_2027,11,Use,B20,D4,60360.21,118000,2027
2032,Diesel_S4_2027,31,Sell,B20,D4,42979.0,118000,2027
2032,Diesel_S4_2027,41,Use,B20,D4,1268.0,118000,2027
2032,Diesel_S4_2027,3,Use,B20,D4,19449.0,118000,2027
2032,Diesel_S4_2027,38,Sell,B20,D4,74497.88,118000,2027
2032,Diesel_S4_2027,16,Use,B20,D4,15060.0,118000,2027
2032,Diesel_S4_2027,24,Sell,B20,D4,16262.0,118000,2027
2032,Diesel_S4_2028,2,Use,B20,D4,40612.14,118000,2028
2032,Diesel_S4_2028,25,Use,B20,D4,3089.0,118000,2028
2032,Diesel_S4_2028,8,Use,B20,D4,83636.0,118000,2028
2032,Diesel_S4_2028,20,Use,B20,D4,38400.8,118000,2028
2032,Diesel_S4_2028,36,Use,B20,D4,2262.0,118000,2028
2032,Diesel_S4_2028,21,Use,B20,D4,38686.58,118000,2028
2032,Diesel_S4_2028,47,Sell,B20,D4,10025.52,118000,2028
2032,Diesel_S4_2028,22,Sell,B20,D4,11139.1,118000,2028
2032,Diesel_S4_2028,15,Use,B20,D4,17161.0,118000,2028
2032,Diesel_S4_2028,17,Sell,B20,D4,53939.0,118000,2028
2032,Diesel_S4_2028,36,Use,B20,D4,40045.63,118000,2028
2032,Diesel_S4_2028,7,Sell,B20,D4,97617.2,118000,2028
2032,Diesel_S4_2028,25,Use,B20,D4,239.0,118000,2028
2032,Diesel_S4_2028,3,Sell,B20,D4,66757.0,118000,2028
2032,Diesel_S4_2028,42,Use,B20,D4,89511.7,118000,2028
2032,Diesel_S4_2028,48,Use,B20,D4,37751.55,118000,2028
2032,Diesel_S4_2029,48,Sell,B20,D4,75364.31,118000,2029
2032,Diesel_S4_2029,44,Sell,B20,D4,11216.43,118000,2029
2032,Diesel_S4_2029,5,Use,B20,D4,116347.0,118000,2029
2032,Diesel_S4_2029,31,Sell,B20,D4,14605.0,118000,2029
2032,Diesel_S4_2029,7,Sell,B20,D4,6006.77,118000,2029
2032,Diesel_S4_2029,34,Use,B20,D4,16171.0,118000,2029
2032,Diesel_S4_2029,34,Sell,B20,D4,76559.18,118000,2029
2032,Diesel_S4_2029,16,Use,B20,D4,94349.98,118000,2029
2032,Diesel_S4_2029,49,Sell,B20,D4,50145.02,118000,2029
2032,Diesel_S4_2029,42,Use,B20,D4,101458.0,118000,2029
2032,Diesel_S4_2029,19,Use,B20,D4,56564.0,118000,2029
2032,Diesel_S4_2029,5,Use,B20,D4,42285.27,118000,2029
2032,Diesel_S4_2029,30,Use,B20,D4,116783.0,118000,2029
2032,Diesel_S4_2029,50,Use,B20,D4,19700.0,118000,2029
2032,Diesel_S4_2029,24,Use,B20,D4,106696.66,118000,2029
2032,Diesel_S4_2029,23,Use,B20,D4,7963.31,118000,2029
2032,Diesel_S4_2030,28,Use,B20,D4,33749.0,118000,2030
2032,Diesel_S4_2030,31,Use,B20,D4,79481.0,118000,2030
2032,Diesel_S4_2030,5,Use,B20,D4,74903.41,118000,2030
2032,Diesel_S4_2030,46,Use,B20,D4,7249.0,118000,2030
2032,Diesel_S4_2030,6,Use,B20,D4,114094.92,118000,2030
2032,Diesel_S4_2030,28,Use,B20,D4,52101.9,118000,2030
2032,Diesel_S4_2030,24,Use,B20,D4,109689.0,118000,2030
2032,Diesel_S4_2030,18,Sell,B20,D4,22318.93,118000,2030
2032,Diesel_S4_2030,45,Sell,B20,D4,76330.88,118000,2030
2032,Diesel_S4_2030,37,Use,B20,D4,6741.0,118000,2030
2032,Diesel_S4_2030,20,Sell,B20,D4,90677.0,118000,2030
2032,Diesel_S4_2030,24,Sell,B20,D4,110783.44,118000,2030
2032,Diesel_S4_2030,36,Use,B20,D4,63732.0,118000,2030
2032,Diesel_S4_2030,35,Sell,B20,D4,92433.92,118000,2030
2032,Diesel_S4_2030,24,Sell,B20,D4,53325.16,118000,2030
2032,Diesel_S4_2030,27,Sell,B20,D4,19138.0,118000,2030
2032,Diesel_S4_2031,45,Sell,B20,D4,85838.0,118000,2031
2032,Diesel_S4_2031,48,Sell,B20,D4,2611.25,118000,2031
2032,Diesel_S4_2031,28,Sell,B20,D4,8205.0,118000,2031
2032,Diesel_S4_2031,46,Use,B20,D4,113579.84,118000,2031
2032,Diesel_S4_2031,22,Sell,B20,D4,82440.0,118000,2031
2032,Diesel_S4_2031,27,Sell,B20,D4,41558.23,118000,2031
2032,Diesel_S4_2031,22,Use,B20,D4,52530.0,118000,2031
2032,Diesel_S4_2031,39,Sell,B20,D4,13216.0,118000,2031
2032,Diesel_S4_2031,24,Use,B20,D4,2774.0,118000,2031
2032,Diesel_S4_2031,39,Use,B20,D4,28933.52,118000,2031
2032,Diesel_S4_2031,3,Sell,B20,D4,388.0,118000,2031
2032,Diesel_S4_2031,32,Use,B20,D4,78350.79,118000,2031
2032,Diesel_S4_2031,47,Sell,B20,D4,27653.0,118000,2031
2032,Diesel_S4_2031,10,Use,B20,D4,51266.19,118000,2031
2032,Diesel_S4_2031,33,Sell,B20,D4,107061.76,118000,2031
2032,Diesel_S4_2031,11,Sell,B20,D4,30709.0,118000,2031
2032,Diesel_S4_2032,19,Buy,B20,D4,83352.0,118000,2032
2032,Diesel_S4_2032,7,Buy,B20,D4,16081.0,118000,2032
2032,Diesel_S4_2032,11,Buy,B20,D4,70136.19,118000,2032
2032,Diesel_S4_2032,28,Buy,B20,D4,78256.4,118000,2032
2032,Diesel_S4_2032,15,Buy,B20,D4,67412.0,118000,2032
2032,Diesel_S4_2032,37,Buy,B20,D4,21417.22,118000,2032
2032,Diesel_S4_2032,2,Buy,B20,D4,117136.0,118000,2032
2032,Diesel_S4_2032,7,Buy,B20,D4,80813.28,118000,2032
2032,Diesel_S4_2032,4,Buy,B20,D4,83465.28,118000,2032
2032,Diesel_S4_2032,40,Buy,B20,D4,39143.86,118000,2032
2032,Diesel_S4_2032,22,Buy,B20,D4,29757.0,118000,2032
2032,Diesel_S4_2032,47,Buy,B20,D4,80736.3,118000,2032
2032,Diesel_S4_2032,37,Buy,B20,D4,32196.0,118000,2032
2032,Diesel_S4_2032,30,Buy,B20,D4,71189.2,118000,2032
2032,Diesel_S4_2032,39,Buy,B20,D4,27209.0,118000,2032
2032,Diesel_S4_2032,42,Buy,B20,D4,6543.0,118000,2032
2032,Diesel_S4_2023,27,Use,HVO,D4,67042.0,118000,2023
