Allocation,Operating Year,Size,Distance_demand,Demand (km),ID,Vehicle,Available Year,Cost ($),Yearly range (km),Distance_vehicle,Fuel,carbon_emissions_per_km,insurance_cost,maintenance_cost,fuel_costs_per_km,Total_Cost,Topsis_Score,Rank,Distance,Year
LNG_S1_2031,2031,S1,D1,1042251,LNG_S1_2031,LNG,2031,126677,102000,D4,BioLNG,0.058423791259,6333.85,1266.77,0.160247478,134277.780247478,0.8849069877900159,2.0,D1,2031
BEV_S1_2031,2031,S1,D2,3310718,BEV_S1_2031,BEV,2031,130589,102000,D3,Electricity,0.0,6529.450000000001,1305.89,0.120079688715,138424.46007968872,0.909831861813985,1.0,D2,2031
Diesel_S1_2031,2031,S1,D2,3310718,Diesel_S1_2031,Diesel,2031,107675,102000,D4,B20,0.6798821172799999,5383.75,1076.75,0.32217560408,114135.82217560407,0.090168138186015,5.0,D2,2031
Diesel_S1_2031,2031,S1,D2,3310718,Diesel_S1_2031,Diesel,2031,107675,102000,D4,HVO,0.108747953984,5383.75,1076.75,0.37102725888,114135.87102725888,0.8409752322072358,3.0,D2,2031
LNG_S1_2031,2031,S1,D2,3310718,LNG_S1_2031,LNG,2031,126677,102000,D4,LNG,0.38470060965,6333.85,1266.77,0.14936445762,134277.76936445764,0.431789314973085,4.0,D2,2031
LNG_S1_2031,2031,S1,D2,3310718,LNG_S1_2031,LNG,2031,126677,102000,D4,BioLNG,0.058423791259,6333.85,1266.77,0.160247478,134277.780247478,0.8849069877900159,2.0,D2,2031
BEV_S1_2031,2031,S1,D3,4061449,BEV_S1_2031,BEV,2031,130589,102000,D3,Electricity,0.0,6529.450000000001,1305.89,0.120079688715,138424.46007968872,0.909831861813985,1.0,D3,2031
Diesel_S1_2031,2031,S1,D3,4061449,Diesel_S1_2031,Diesel,2031,107675,102000,D4,B20,0.6798821172799999,5383.75,1076.75,0.32217560408,114135.82217560407,0.090168138186015,5.0,D3,2031
Diesel_S1_2031,2031,S1,D3,4061449,Diesel_S1_2031,Diesel,2031,107675,102000,D4,HVO,0.108747953984,5383.75,1076.75,0.37102725888,114135.87102725888,0.8409752322072358,3.0,D3,2031
LNG_S1_2031,2031,S1,D3,4061449,LNG_S1_2031,LNG,2031,126677,102000,D4,LNG,0.38470060965,6333.85,1266.77,0.14936445762,134277.76936445764,0.431789314973085,4.0,D3,2031
LNG_S1_2031,2031,S1,D3,4061449,LNG_S1_2031,LNG,2031,126677,102000,D4,BioLNG,0.058423791259,6333.85,1266.77,0.160247478,134277.780247478,0.8849069877900159,2.0,D3,2031
Diesel_S1_2031,2031,S1,D4,518651,Diesel_S1_2031,Diesel,2031,107675,102000,D4,B20,0.6798821172799999,5383.75,1076.75,0.32217560408,114135.82217560407,0.0932567365493245,4.0,D4,2031
Diesel_S1_2031,2031,S1,D4,518651,Diesel_S1_2031,Diesel,2031,107675,102000,D4,HVO,0.108747953984,5383.75,1076.75,0.37102725888,114135.87102725888,0.9194843790701652,1.0,D4,2031
LNG_S1_2031,2031,S1,D4,518651,LNG_S1_2031,LNG,2031,126677,102000,D4,LNG,0.38470060965,6333.85,1266.77,0.14936445762,134277.76936445764,0.4702890510239669,3.0,D4,2031
LNG_S1_2031,2031,S1,D4,518651,LNG_S1_2031,LNG,2031,126677,102000,D4,BioLNG,0.058423791259,6333.85,1266.77,0.160247478,134277.780247478,0.9067432634506756,2.0,D4,2031
BEV_S2_2031,2031,S2,D1,1240402,BEV_S2_2031,BEV,2031,189947,106000,D3,Electricity,0.0,9497.35,1899.47,0.1182026158499999,201343.93820261583,0.8405530883775849,3.0,D1,2031
Diesel_S2_2031,2031,S2,D1,1240402,Diesel_S2_2031,Diesel,2031,131744,106000,D4,B20,0.68243073016,6587.200000000001,1317.44,0.32338331476,139648.96338331475,0.159446911622415,5.0,D1,2031
Diesel_S2_2031,2031,S2,D1,1240402,Diesel_S2_2031,Diesel,2031,131744,106000,D4,HVO,0.109155607648,6587.200000000001,1317.44,0.37241809536,139649.01241809537,0.843361881632562,2.0,D1,2031
LNG_S2_2031,2031,S2,D1,1240402,LNG_S2_2031,LNG,2031,168480,106000,D4,LNG,0.38726635773,8424.0,1684.8,0.1503606389639999,178588.95036063896,0.4303456761400288,4.0,D1,2031
LNG_S2_2031,2031,S2,D1,1240402,LNG_S2_2031,LNG,2031,168480,106000,D4,BioLNG,0.058672804121,8424.0,1684.8,0.160930482,178588.960930482,0.8614787871040207,1.0,D1,2031
BEV_S2_2031,2031,S2,D2,1689196,BEV_S2_2031,BEV,2031,189947,106000,D3,Electricity,0.0,9497.35,1899.47,0.1182026158499999,201343.93820261583,0.8405530883775849,3.0,D2,2031
Diesel_S2_2031,2031,S2,D2,1689196,Diesel_S2_2031,Diesel,2031,131744,106000,D4,B20,0.68243073016,6587.200000000001,1317.44,0.32338331476,139648.96338331475,0.159446911622415,5.0,D2,2031
Diesel_S2_2031,2031,S2,D2,1689196,Diesel_S2_2031,Diesel,2031,131744,106000,D4,HVO,0.109155607648,6587.200000000001,1317.44,0.37241809536,139649.01241809537,0.843361881632562,2.0,D2,2031
LNG_S2_2031,2031,S2,D2,1689196,LNG_S2_2031,LNG,2031,168480,106000,D4,LNG,0.38726635773,8424.0,1684.8,0.1503606389639999,178588.95036063896,0.4303456761400288,4.0,D2,2031
LNG_S2_2031,2031,S2,D2,1689196,LNG_S2_2031,LNG,2031,168480,106000,D4,BioLNG,0.058672804121,8424.0,1684.8,0.160930482,178588.960930482,0.8614787871040207,1.0,D2,2031
BEV_S2_2031,2031,S2,D3,943472,BEV_S2_2031,BEV,2031,189947,106000,D3,Electricity,0.0,9497.35,1899.47,0.1182026158499999,201343.93820261583,0.8405530883775849,3.0,D3,2031
Diesel_S2_2031,2031,S2,D3,943472,Diesel_S2_2031,Diesel,2031,131744,106000,D4,B20,0.68243073016,6587.200000000001,1317.44,0.32338331476,139648.96338331475,0.159446911622415,5.0,D3,2031
Diesel_S2_2031,2031,S2,D3,943472,Diesel_S2_2031,Diesel,2031,131744,106000,D4,HVO,0.109155607648,6587.200000000001,1317.44,0.37241809536,139649.01241809537,0.843361881632562,2.0,D3,2031
LNG_S2_2031,2031,S2,D3,943472,LNG_S2_2031,LNG,2031,168480,106000,D4,LNG,0.38726635773,8424.0,1684.8,0.1503606389639999,178588.95036063896,0.4303456761400288,4.0,D3,2031
LNG_S2_2031,2031,S2,D3,943472,LNG_S2_2031,LNG,2031,168480,106000,D4,BioLNG,0.058672804121,8424.0,1684.8,0.160930482,178588.960930482,0.8614787871040207,1.0,D3,2031
Diesel_S2_2031,2031,S2,D4,161977,Diesel_S2_2031,Diesel,2031,131744,106000,D4,B20,0.68243073016,6587.200000000001,1317.44,0.32338331476,139648.96338331475,0.1339582799431982,4.0,D4,2031
Diesel_S2_2031,2031,S2,D4,161977,Diesel_S2_2031,Diesel,2031,131744,106000,D4,HVO,0.109155607648,6587.200000000001,1317.44,0.37241809536,139649.01241809537,0.920099412179043,1.0,D4,2031
LNG_S2_2031,2031,S2,D4,161977,LNG_S2_2031,LNG,2031,168480,106000,D4,LNG,0.38726635773,8424.0,1684.8,0.1503606389639999,178588.95036063896,0.4629087400949003,3.0,D4,2031
LNG_S2_2031,2031,S2,D4,161977,LNG_S2_2031,LNG,2031,168480,106000,D4,BioLNG,0.058672804121,8424.0,1684.8,0.160930482,178588.960930482,0.8660417200568018,2.0,D4,2031
BEV_S3_2031,2031,S3,D1,2619164,BEV_S3_2031,BEV,2031,215849,73000,D3,Electricity,0.0,10792.45,2158.49,0.1188839555399999,228800.05888395556,0.8409558395861485,3.0,D1,2031
Diesel_S3_2031,2031,S3,D1,2619164,Diesel_S3_2031,Diesel,2031,149709,73000,D4,B20,0.68313190356,7485.450000000001,1497.09,0.32371557966,158691.86371557968,0.1590441604138515,5.0,D1,2031
Diesel_S3_2031,2031,S3,D1,2619164,Diesel_S3_2031,Diesel,2031,149709,73000,D4,HVO,0.109267761168,7485.450000000001,1497.09,0.37280074176,158691.91280074176,0.8433426564359353,2.0,D1,2031
LNG_S3_2031,2031,S3,D1,2619164,LNG_S3_2031,LNG,2031,191455,73000,D4,LNG,0.38273651955,9572.75,1914.55,0.14860187694,202942.4486018769,0.4373266863470462,4.0,D1,2031
LNG_S3_2031,2031,S3,D1,2619164,LNG_S3_2031,LNG,2031,191455,73000,D4,BioLNG,0.058730705288,9572.75,1914.55,0.161089296,202942.461089296,0.8617144652275306,1.0,D1,2031
BEV_S3_2031,2031,S3,D2,2814164,BEV_S3_2031,BEV,2031,215849,73000,D3,Electricity,0.0,10792.45,2158.49,0.1188839555399999,228800.05888395556,0.8409558395861485,3.0,D2,2031
Diesel_S3_2031,2031,S3,D2,2814164,Diesel_S3_2031,Diesel,2031,149709,73000,D4,B20,0.68313190356,7485.450000000001,1497.09,0.32371557966,158691.86371557968,0.1590441604138515,5.0,D2,2031
Diesel_S3_2031,2031,S3,D2,2814164,Diesel_S3_2031,Diesel,2031,149709,73000,D4,HVO,0.109267761168,7485.450000000001,1497.09,0.37280074176,158691.91280074176,0.8433426564359353,2.0,D2,2031
LNG_S3_2031,2031,S3,D2,2814164,LNG_S3_2031,LNG,2031,191455,73000,D4,LNG,0.38273651955,9572.75,1914.55,0.14860187694,202942.4486018769,0.4373266863470462,4.0,D2,2031
LNG_S3_2031,2031,S3,D2,2814164,LNG_S3_2031,LNG,2031,191455,73000,D4,BioLNG,0.058730705288,9572.75,1914.55,0.161089296,202942.461089296,0.8617144652275306,1.0,D2,2031
BEV_S3_2031,2031,S3,D3,1234148,BEV_S3_2031,BEV,2031,215849,73000,D3,Electricity,0.0,10792.45,2158.49,0.1188839555399999,228800.05888395556,0.8409558395861485,3.0,D3,2031
Diesel_S3_2031,2031,S3,D3,1234148,Diesel_S3_2031,Diesel,2031,149709,73000,D4,B20,0.68313190356,7485.450000000001,1497.09,0.32371557966,158691.86371557968,0.1590441604138515,5.0,D3,2031
Diesel_S3_2031,2031,S3,D3,1234148,Diesel_S3_2031,Diesel,2031,149709,73000,D4,HVO,0.109267761168,7485.450000000001,1497.09,0.37280074176,158691.91280074176,0.8433426564359353,2.0,D3,2031
LNG_S3_2031,2031,S3,D3,1234148,LNG_S3_2031,LNG,2031,191455,73000,D4,LNG,0.38273651955,9572.75,1914.55,0.14860187694,202942.4486018769,0.4373266863470462,4.0,D3,2031
LNG_S3_2031,2031,S3,D3,1234148,LNG_S3_2031,LNG,2031,191455,73000,D4,BioLNG,0.058730705288,9572.75,1914.55,0.161089296,202942.461089296,0.8617144652275306,1.0,D3,2031
Diesel_S3_2031,2031,S3,D4,242813,Diesel_S3_2031,Diesel,2031,149709,73000,D4,B20,0.68313190356,7485.450000000001,1497.09,0.32371557966,158691.86371557968,0.1336103446168743,4.0,D4,2031
Diesel_S3_2031,2031,S3,D4,242813,Diesel_S3_2031,Diesel,2031,149709,73000,D4,HVO,0.109267761168,7485.450000000001,1497.09,0.37280074176,158691.91280074176,0.9200898908470322,1.0,D4,2031
LNG_S3_2031,2031,S3,D4,242813,LNG_S3_2031,LNG,2031,191455,73000,D4,LNG,0.38273651955,9572.75,1914.55,0.14860187694,202942.4486018769,0.470538907826786,3.0,D4,2031
LNG_S3_2031,2031,S3,D4,242813,LNG_S3_2031,LNG,2031,191455,73000,D4,BioLNG,0.058730705288,9572.75,1914.55,0.161089296,202942.461089296,0.8663896553831257,2.0,D4,2031
BEV_S4_2031,2031,S4,D1,18747,BEV_S4_2031,BEV,2031,276287,118000,D3,Electricity,0.0,13814.35,2762.87,0.1184596051199999,292864.3384596051,0.8402660069868472,3.0,D1,2031
Diesel_S4_2031,2031,S4,D1,18747,Diesel_S4_2031,Diesel,2031,191627,118000,D4,B20,0.67016019566,9581.35,1916.27,0.31756867901,203124.93756867904,0.1597339930131527,5.0,D1,2031
Diesel_S4_2031,2031,S4,D1,18747,Diesel_S4_2031,Diesel,2031,191627,118000,D4,HVO,0.107192921048,9581.35,1916.27,0.36572178336,203124.98572178336,0.8433756294465741,2.0,D1,2031
LNG_S4_2031,2031,S4,D1,18747,LNG_S4_2031,LNG,2031,245062,118000,D4,LNG,0.38356442082,12253.1,2450.62,0.148923319176,259765.8689233192,0.4256364445736521,4.0,D1,2031
LNG_S4_2031,2031,S4,D1,18747,LNG_S4_2031,LNG,2031,245062,118000,D4,BioLNG,0.058494559352,12253.1,2450.62,0.160441584,259765.880441584,0.8605212161451881,1.0,D1,2031
BEV_S4_2031,2031,S4,D2,941960,BEV_S4_2031,BEV,2031,276287,118000,D3,Electricity,0.0,13814.35,2762.87,0.1184596051199999,292864.3384596051,0.8402660069868472,3.0,D2,2031
Diesel_S4_2031,2031,S4,D2,941960,Diesel_S4_2031,Diesel,2031,191627,118000,D4,B20,0.67016019566,9581.35,1916.27,0.31756867901,203124.93756867904,0.1597339930131527,5.0,D2,2031
Diesel_S4_2031,2031,S4,D2,941960,Diesel_S4_2031,Diesel,2031,191627,118000,D4,HVO,0.107192921048,9581.35,1916.27,0.36572178336,203124.98572178336,0.8433756294465741,2.0,D2,2031
LNG_S4_2031,2031,S4,D2,941960,LNG_S4_2031,LNG,2031,245062,118000,D4,LNG,0.38356442082,12253.1,2450.62,0.148923319176,259765.8689233192,0.4256364445736521,4.0,D2,2031
LNG_S4_2031,2031,S4,D2,941960,LNG_S4_2031,LNG,2031,245062,118000,D4,BioLNG,0.058494559352,12253.1,2450.62,0.160441584,259765.880441584,0.8605212161451881,1.0,D2,2031
BEV_S4_2031,2031,S4,D3,139696,BEV_S4_2031,BEV,2031,276287,118000,D3,Electricity,0.0,13814.35,2762.87,0.1184596051199999,292864.3384596051,0.8402660069868472,3.0,D3,2031
Diesel_S4_2031,2031,S4,D3,139696,Diesel_S4_2031,Diesel,2031,191627,118000,D4,B20,0.67016019566,9581.35,1916.27,0.31756867901,203124.93756867904,0.1597339930131527,5.0,D3,2031
Diesel_S4_2031,2031,S4,D3,139696,Diesel_S4_2031,Diesel,2031,191627,118000,D4,HVO,0.107192921048,9581.35,1916.27,0.36572178336,203124.98572178336,0.8433756294465741,2.0,D3,2031
LNG_S4_2031,2031,S4,D3,139696,LNG_S4_2031,LNG,2031,245062,118000,D4,LNG,0.38356442082,12253.1,2450.62,0.148923319176,259765.8689233192,0.4256364445736521,4.0,D3,2031
LNG_S4_2031,2031,S4,D3,139696,LNG_S4_2031,LNG,2031,245062,118000,D4,BioLNG,0.058494559352,12253.1,2450.62,0.160441584,259765.880441584,0.8605212161451881,1.0,D3,2031
Diesel_S4_2031,2031,S4,D4,2198,Diesel_S4_2031,Diesel,2031,191627,118000,D4,B20,0.67016019566,9581.35,1916.27,0.31756867901,203124.93756867904,0.1343737192055654,4.0,D4,2031
Diesel_S4_2031,2031,S4,D4,2198,Diesel_S4_2031,Diesel,2031,191627,118000,D4,HVO,0.107192921048,9581.35,1916.27,0.36572178336,203124.98572178336,0.9214056680310552,1.0,D4,2031
LNG_S4_2031,2031,S4,D4,2198,LNG_S4_2031,LNG,2031,245062,118000,D4,LNG,0.38356442082,12253.1,2450.62,0.148923319176,259765.8689233192,0.4583705902030153,3.0,D4,2031
LNG_S4_2031,2031,S4,D4,2198,LNG_S4_2031,LNG,2031,245062,118000,D4,BioLNG,0.058494559352,12253.1,2450.62,0.160441584,259765.880441584,0.8656262807944345,2.0,D4,2031
BEV_S1_2032,2032,S1,D1,1069740,BEV_S1_2032,BEV,2032,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.115272681258,138424.45527268125,0.9231737902447028,1.0,D1,2032
Diesel_S1_2032,2032,S1,D1,1069740,Diesel_S1_2032,Diesel,2032,110905,102000,D4,B20,0.6798821172799999,5545.25,1109.05,0.32902442544,117559.62902442543,0.0768262097552972,5.0,D1,2032
Diesel_S1_2032,2032,S1,D1,1069740,Diesel_S1_2032,Diesel,2032,110905,102000,D4,HVO,0.108747953984,5545.25,1109.05,0.367028582,117559.667028582,0.8407038370144647,3.0,D1,2032
LNG_S1_2032,2032,S1,D1,1069740,LNG_S1_2032,LNG,2032,130477,102000,D4,LNG,0.38470060965,6523.85,1304.77,0.14849175222,138305.7684917522,0.4315685536349007,4.0,D1,2032
LNG_S1_2032,2032,S1,D1,1069740,LNG_S1_2032,LNG,2032,130477,102000,D4,BioLNG,0.058423791259,6523.85,1304.77,0.15931192914,138305.77931192913,0.8845565064589225,2.0,D1,2032
BEV_S1_2032,2032,S1,D2,3430934,BEV_S1_2032,BEV,2032,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.115272681258,138424.45527268125,0.9231737902447028,1.0,D2,2032
Diesel_S1_2032,2032,S1,D2,3430934,Diesel_S1_2032,Diesel,2032,110905,102000,D4,B20,0.6798821172799999,5545.25,1109.05,0.32902442544,117559.62902442543,0.0768262097552972,5.0,D2,2032
Diesel_S1_2032,2032,S1,D2,3430934,Diesel_S1_2032,Diesel,2032,110905,102000,D4,HVO,0.108747953984,5545.25,1109.05,0.367028582,117559.667028582,0.8407038370144647,3.0,D2,2032
LNG_S1_2032,2032,S1,D2,3430934,LNG_S1_2032,LNG,2032,130477,102000,D4,LNG,0.38470060965,6523.85,1304.77,0.14849175222,138305.7684917522,0.4315685536349007,4.0,D2,2032
LNG_S1_2032,2032,S1,D2,3430934,LNG_S1_2032,LNG,2032,130477,102000,D4,BioLNG,0.058423791259,6523.85,1304.77,0.15931192914,138305.77931192913,0.8845565064589225,2.0,D2,2032
BEV_S1_2032,2032,S1,D3,4237026,BEV_S1_2032,BEV,2032,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.115272681258,138424.45527268125,0.9231737902447028,1.0,D3,2032
Diesel_S1_2032,2032,S1,D3,4237026,Diesel_S1_2032,Diesel,2032,110905,102000,D4,B20,0.6798821172799999,5545.25,1109.05,0.32902442544,117559.62902442543,0.0768262097552972,5.0,D3,2032
Diesel_S1_2032,2032,S1,D3,4237026,Diesel_S1_2032,Diesel,2032,110905,102000,D4,HVO,0.108747953984,5545.25,1109.05,0.367028582,117559.667028582,0.8407038370144647,3.0,D3,2032
LNG_S1_2032,2032,S1,D3,4237026,LNG_S1_2032,LNG,2032,130477,102000,D4,LNG,0.38470060965,6523.85,1304.77,0.14849175222,138305.7684917522,0.4315685536349007,4.0,D3,2032
LNG_S1_2032,2032,S1,D3,4237026,LNG_S1_2032,LNG,2032,130477,102000,D4,BioLNG,0.058423791259,6523.85,1304.77,0.15931192914,138305.77931192913,0.8845565064589225,2.0,D3,2032
BEV_S1_2032,2032,S1,D4,542921,BEV_S1_2032,BEV,2032,130589,102000,D4,Electricity,0.0,6529.450000000001,1305.89,0.115272681258,138424.45527268125,0.9231737902447028,1.0,D4,2032
Diesel_S1_2032,2032,S1,D4,542921,Diesel_S1_2032,Diesel,2032,110905,102000,D4,B20,0.6798821172799999,5545.25,1109.05,0.32902442544,117559.62902442543,0.0768262097552972,5.0,D4,2032
Diesel_S1_2032,2032,S1,D4,542921,Diesel_S1_2032,Diesel,2032,110905,102000,D4,HVO,0.108747953984,5545.25,1109.05,0.367028582,117559.667028582,0.8407038370144647,3.0,D4,2032
LNG_S1_2032,2032,S1,D4,542921,LNG_S1_2032,LNG,2032,130477,102000,D4,LNG,0.38470060965,6523.85,1304.77,0.14849175222,138305.7684917522,0.4315685536349007,4.0,D4,2032
LNG_S1_2032,2032,S1,D4,542921,LNG_S1_2032,LNG,2032,130477,102000,D4,BioLNG,0.058423791259,6523.85,1304.77,0.15931192914,138305.77931192913,0.8845565064589225,2.0,D4,2032
BEV_S2_2032,2032,S2,D1,1257890,BEV_S2_2032,BEV,2032,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.11347075102,201343.933470751,0.8524613183459814,2.0,D1,2032
Diesel_S2_2032,2032,S2,D1,1257890,Diesel_S2_2032,Diesel,2032,135696,106000,D4,B20,0.68243073016,6784.8,1356.96,0.33025780968,143838.09025780967,0.1475386816540186,5.0,D1,2032
Diesel_S2_2032,2032,S2,D1,1257890,Diesel_S2_2032,Diesel,2032,135696,106000,D4,HVO,0.109155607648,6784.8,1356.96,0.368404429,143838.128404429,0.8428220150860529,3.0,D1,2032
LNG_S2_2032,2032,S2,D1,1257890,LNG_S2_2032,LNG,2032,173534,106000,D4,LNG,0.38726635773,8676.7,1735.34,0.1494821130839999,183946.18948211308,0.4288774328801669,4.0,D1,2032
LNG_S2_2032,2032,S2,D1,1257890,LNG_S2_2032,LNG,2032,173534,106000,D4,BioLNG,0.058672804121,8676.7,1735.34,0.15999094566,183946.1999909457,0.8606776025612122,1.0,D1,2032
BEV_S2_2032,2032,S2,D2,1759215,BEV_S2_2032,BEV,2032,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.11347075102,201343.933470751,0.8524613183459814,2.0,D2,2032
Diesel_S2_2032,2032,S2,D2,1759215,Diesel_S2_2032,Diesel,2032,135696,106000,D4,B20,0.68243073016,6784.8,1356.96,0.33025780968,143838.09025780967,0.1475386816540186,5.0,D2,2032
Diesel_S2_2032,2032,S2,D2,1759215,Diesel_S2_2032,Diesel,2032,135696,106000,D4,HVO,0.109155607648,6784.8,1356.96,0.368404429,143838.128404429,0.8428220150860529,3.0,D2,2032
LNG_S2_2032,2032,S2,D2,1759215,LNG_S2_2032,LNG,2032,173534,106000,D4,LNG,0.38726635773,8676.7,1735.34,0.1494821130839999,183946.18948211308,0.4288774328801669,4.0,D2,2032
LNG_S2_2032,2032,S2,D2,1759215,LNG_S2_2032,LNG,2032,173534,106000,D4,BioLNG,0.058672804121,8676.7,1735.34,0.15999094566,183946.1999909457,0.8606776025612122,1.0,D2,2032
BEV_S2_2032,2032,S2,D3,980430,BEV_S2_2032,BEV,2032,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.11347075102,201343.933470751,0.8524613183459814,2.0,D3,2032
Diesel_S2_2032,2032,S2,D3,980430,Diesel_S2_2032,Diesel,2032,135696,106000,D4,B20,0.68243073016,6784.8,1356.96,0.33025780968,143838.09025780967,0.1475386816540186,5.0,D3,2032
Diesel_S2_2032,2032,S2,D3,980430,Diesel_S2_2032,Diesel,2032,135696,106000,D4,HVO,0.109155607648,6784.8,1356.96,0.368404429,143838.128404429,0.8428220150860529,3.0,D3,2032
LNG_S2_2032,2032,S2,D3,980430,LNG_S2_2032,LNG,2032,173534,106000,D4,LNG,0.38726635773,8676.7,1735.34,0.1494821130839999,183946.18948211308,0.4288774328801669,4.0,D3,2032
LNG_S2_2032,2032,S2,D3,980430,LNG_S2_2032,LNG,2032,173534,106000,D4,BioLNG,0.058672804121,8676.7,1735.34,0.15999094566,183946.1999909457,0.8606776025612122,1.0,D3,2032
BEV_S2_2032,2032,S2,D4,163126,BEV_S2_2032,BEV,2032,189947,106000,D4,Electricity,0.0,9497.35,1899.47,0.11347075102,201343.933470751,0.8524613183459814,2.0,D4,2032
Diesel_S2_2032,2032,S2,D4,163126,Diesel_S2_2032,Diesel,2032,135696,106000,D4,B20,0.68243073016,6784.8,1356.96,0.33025780968,143838.09025780967,0.1475386816540186,5.0,D4,2032
Diesel_S2_2032,2032,S2,D4,163126,Diesel_S2_2032,Diesel,2032,135696,106000,D4,HVO,0.109155607648,6784.8,1356.96,0.368404429,143838.128404429,0.8428220150860529,3.0,D4,2032
LNG_S2_2032,2032,S2,D4,163126,LNG_S2_2032,LNG,2032,173534,106000,D4,LNG,0.38726635773,8676.7,1735.34,0.1494821130839999,183946.18948211308,0.4288774328801669,4.0,D4,2032
LNG_S2_2032,2032,S2,D4,163126,LNG_S2_2032,LNG,2032,173534,106000,D4,BioLNG,0.058672804121,8676.7,1735.34,0.15999094566,183946.1999909457,0.8606776025612122,1.0,D4,2032
BEV_S3_2032,2032,S3,D1,2708133,BEV_S3_2032,BEV,2032,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.114124815448,228800.05412481545,0.8528393695084471,2.0,D1,2032
Diesel_S3_2032,2032,S3,D1,2708133,Diesel_S3_2032,Diesel,2032,154200,73000,D4,B20,0.68313190356,7710.0,1542.0,0.33059713788,163452.3305971379,0.1471606304915529,5.0,D1,2032
Diesel_S3_2032,2032,S3,D1,2708133,Diesel_S3_2032,Diesel,2032,154200,73000,D4,HVO,0.109267761168,7710.0,1542.0,0.3687829515,163452.3687829515,0.8428058301651034,3.0,D1,2032
LNG_S3_2032,2032,S3,D1,2708133,LNG_S3_2032,LNG,2032,197198,73000,D4,LNG,0.38273651955,9859.9,1971.98,0.14773362714,209030.02773362712,0.435903500760439,4.0,D1,2032
LNG_S3_2032,2032,S3,D1,2708133,LNG_S3_2032,LNG,2032,197198,73000,D4,BioLNG,0.058730705288,9859.9,1971.98,0.16014883248,209030.0401488325,0.8609171596158314,1.0,D1,2032
BEV_S3_2032,2032,S3,D2,2863674,BEV_S3_2032,BEV,2032,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.114124815448,228800.05412481545,0.8528393695084471,2.0,D2,2032
Diesel_S3_2032,2032,S3,D2,2863674,Diesel_S3_2032,Diesel,2032,154200,73000,D4,B20,0.68313190356,7710.0,1542.0,0.33059713788,163452.3305971379,0.1471606304915529,5.0,D2,2032
Diesel_S3_2032,2032,S3,D2,2863674,Diesel_S3_2032,Diesel,2032,154200,73000,D4,HVO,0.109267761168,7710.0,1542.0,0.3687829515,163452.3687829515,0.8428058301651034,3.0,D2,2032
LNG_S3_2032,2032,S3,D2,2863674,LNG_S3_2032,LNG,2032,197198,73000,D4,LNG,0.38273651955,9859.9,1971.98,0.14773362714,209030.02773362712,0.435903500760439,4.0,D2,2032
LNG_S3_2032,2032,S3,D2,2863674,LNG_S3_2032,LNG,2032,197198,73000,D4,BioLNG,0.058730705288,9859.9,1971.98,0.16014883248,209030.0401488325,0.8609171596158314,1.0,D2,2032
BEV_S3_2032,2032,S3,D3,1254261,BEV_S3_2032,BEV,2032,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.114124815448,228800.05412481545,0.8528393695084471,2.0,D3,2032
Diesel_S3_2032,2032,S3,D3,1254261,Diesel_S3_2032,Diesel,2032,154200,73000,D4,B20,0.68313190356,7710.0,1542.0,0.33059713788,163452.3305971379,0.1471606304915529,5.0,D3,2032
Diesel_S3_2032,2032,S3,D3,1254261,Diesel_S3_2032,Diesel,2032,154200,73000,D4,HVO,0.109267761168,7710.0,1542.0,0.3687829515,163452.3687829515,0.8428058301651034,3.0,D3,2032
LNG_S3_2032,2032,S3,D3,1254261,LNG_S3_2032,LNG,2032,197198,73000,D4,LNG,0.38273651955,9859.9,1971.98,0.14773362714,209030.02773362712,0.435903500760439,4.0,D3,2032
LNG_S3_2032,2032,S3,D3,1254261,LNG_S3_2032,LNG,2032,197198,73000,D4,BioLNG,0.058730705288,9859.9,1971.98,0.16014883248,209030.0401488325,0.8609171596158314,1.0,D3,2032
BEV_S3_2032,2032,S3,D4,250479,BEV_S3_2032,BEV,2032,215849,73000,D4,Electricity,0.0,10792.45,2158.49,0.114124815448,228800.05412481545,0.8528393695084471,2.0,D4,2032
Diesel_S3_2032,2032,S3,D4,250479,Diesel_S3_2032,Diesel,2032,154200,73000,D4,B20,0.68313190356,7710.0,1542.0,0.33059713788,163452.3305971379,0.1471606304915529,5.0,D4,2032
Diesel_S3_2032,2032,S3,D4,250479,Diesel_S3_2032,Diesel,2032,154200,73000,D4,HVO,0.109267761168,7710.0,1542.0,0.3687829515,163452.3687829515,0.8428058301651034,3.0,D4,2032
LNG_S3_2032,2032,S3,D4,250479,LNG_S3_2032,LNG,2032,197198,73000,D4,LNG,0.38273651955,9859.9,1971.98,0.14773362714,209030.02773362712,0.435903500760439,4.0,D4,2032
LNG_S3_2032,2032,S3,D4,250479,LNG_S3_2032,LNG,2032,197198,73000,D4,BioLNG,0.058730705288,9859.9,1971.98,0.16014883248,209030.0401488325,0.8609171596158314,1.0,D4,2032
